"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"前程无忧", "U3D", "高级U3D工程师", "15000-19999/月", "", "深圳-南山区", "", "职位描述：岗位职责：1、使用Unity3D开发3D交互式家装虚拟现实系统；2、根据需求，完成系统的程序设计、开发，制定；3、持续对三维虚拟现实项目进行优化包括功能添加、性能优化、效果优化等。4、辅助AR增强现实产品及项目的研发。任职要求：1、大专及以上学历，3-5年以上开发经验，至少1年团队管理经验；2、熟练使用 c#、javascript等unity脚本语言；3、精通unity3d，熟悉iOS/Android开发工具和相关开发测试工具的使用；4、了解unity3D渲染，并可以自行查找或优化客户端效率问题；5、具备优秀的沟通能力、个人表达能力、资源协调能力、时间管理能力及团队管理能力；6、有耐心，有责任感，抗压力、执行力强。职能类别：互联网软件开发工程师举报分享", "深圳千寻智居科技有限公司", "50-150人            ", "民营公司        ", "互联网/电子商务,计算机软件    ", "", "招聘1人"
"前程无忧", "U3D", "U3D前端手机游戏开发工程师", "10000-14999/月", "大专", "成都-高新区", "1年经验", "职位描述：职位描述：1、根据需求完成unity3d项目客户端功能开发，完成手机游戏的客户端逻辑实现。2、实现特定游戏系统功能和游戏逻辑功能及界面效果展示，ui功能实现。3、开发客户端需要的辅助工具，各种第三方插件对接。4、与团队协作共同解决技术难题，并为产品设计提供技术评估。5、熟悉u3d引擎设计和u3d引擎深度优化（渲染、性能等）。6、能在前端主程的要求下配合完成***工作。7、有游戏上线前测试运营期经验。职能类别：手机应用开发工程师互联网软件开发工程师关键字：U3D奖金丰厚年终分红全勤奖人才推荐奖出差补贴举报分享", "成都诺娃网络科技有限公司", "少于50人            ", "民营公司        ", "计算机软件,网络游戏    ", "", "招聘若干人"
"前程无忧", "U3D", "U3d", "8000-9999/月", "", "广州-天河区", "1年经验", "职位描述：工作内容：1、 负责软件客户端开发, UI摆放    根据产品需求具体功能逻辑的编写, 实现软件客户端表现；2、 负责客户端程序优化, 如内存, 执行效率, 渲染效率, 网络流量等；3、 掌控开发进度, 保证代码质量；职位需求:1、 计算机相关专业大专或以上学历2、 熟练使用C#；3、 熟练使用unity3D,NGUI或者UGUI；4、 熟练安卓、IOS等移动端的移植；5、有软件客户端制作经验；职能类别：软件工程师举报分享", "广州市叁笛网络科技有限公司", "少于50人            ", "民营公司        ", "互联网/电子商务,计算机软件    ", "", "招聘1人"
"前程无忧", "U3D", "U3D工程师/培训师", "12000-20000/月", "本科", "武汉-武昌区", "5-7年经验", "职位描述：岗位职责：负责U3D游戏与VR开发系列课程的教学培训与项目开发。职位要求：1、本科及本科以上学历，计算机及相关专业；2、3年或以上游戏、VR开发经验；3、精通C++、C#；4、有责任心和职业道德；5、有教学经验（含企业内训经验）者优先，实操技能特别优秀者可适当放宽要求。职能类别：软件工程师多媒体/游戏开发工程师关键字：u3d软件开发vr工程师举报分享", "大区块链科技（武汉）有限公司", "50-150人            ", "民营公司        ", "计算机软件    ", "", "招聘2人"
"前程无忧", "U3D", "U3D客户端程序", "6000-23000/月", "本科", "北京-海淀区", "2年经验", "职位描述：1.根据需求完成Unity3D游戏项目的客户端功能开发。 2.撰写Unity3D技术研究文档、功能开发说明文档。 任职条件： 1.精通C#与Unity3D编程，熟悉Android/iOS平台开发，具有较强的学习和分析能力。 2.精通Unity3D引擎架构设计，3年以上Unity3D开发经验，熟练使用Unity NGUI等插件，熟悉UI框架和3D性能优化。 3.逻辑清晰，有良好的编程基础，注重代码质量。 4.有完整的Unity3D项目开发经验者优先考虑。 5.熟悉 shader。职能类别：多媒体/游戏开发工程师举报分享", "北京小小传奇网络信息有限公司", "150-500人            ", "民营公司        ", "网络游戏    ", "", "招聘5人"
"前程无忧", "U3D", "Unity3D引擎U3D开发主程", "15000-25000/月", "本科", "广州", "3-4年经验", "职位描述：工作职责：负责游戏的前端开发；根据产品需求，使用u3d引擎开发移动端游戏项目负责游戏特性开发与系统优化，及前端底层开发工作与策划、服务器开发、美术及QA完美合作，完成联调；快速准确的理解游戏策划案，进行任务细分和工作量预估；能快速编写客户端系统设计文档并实现相关代码；能够根据要求，修改并完善各方提出的技术性和体验性BUG；当方案要求与技术实现相冲突时，能够提供可行性替代方案，实现设计目标；工作要求：计算机相关专业，本科及以上学历；具备优秀的解决问题能力与优秀的沟通能力；扎实的算法与数据结构，操作系统原理，网络等基础知识功底；熟练掌握面向对象软件设计思想；精通C/C++语言；精通Lua脚本语言和C#语言；熟悉常见的前端设计框架；熟悉游戏前端引擎的原理，具备开发经验者优先；加分项：精通于各种小游戏的实现，比如塔防，球球大作战类型。职能类别：高级软件工程师举报分享", "广州云火信息科技有限公司", "少于50人            ", "民营公司        ", "网络游戏,计算机软件    ", "", "招聘1人"
"前程无忧", "U3D", "U3D程序", "10000-14999/月", "大专", "成都", "", "职位描述：1、 熟悉unity3D引擎；2、 熟练掌握一种面向对象开发语言（C++，C#，JavaScript），有良好的面向对象设计、分析和编码能力；3、 熟悉Visual Studio开发环境；4、 有团队合作精神和快速执行力，熟悉敏捷软件开发流程；5、 有iOS和Android开发经验者优先考虑。职能类别：多媒体/游戏开发工程师关键字：U3D程序客户端前端游戏开发研发举报分享", "成都天乐互动科技有限公司", "50-150人            ", "民营公司        ", "计算机软件,网络游戏    ", "", "招聘若干人"
"前程无忧", "U3D", "U3D特效", "8000-12000/月", "大专", "广州", "2年经验", "职位描述：岗位职责：1、根据项目风格，实现项目画面构成的各种特效元素动态表现及制作；2、跟进特效的最终表现效果，提出改善意见并实施修改。任职要求：1、2年及以上3D特效制作工作经验，熟练使用unity3D引擎、3Dmax、photoshop以及各种辅助软件进行特效制作；2、有完整U3D项目特效制作经验者优先；3、有扎实的美术功底，良好的特效分析设计能力，独特的设计理念以及效果表现能力；4、思路清晰，具备良好的沟通能力和优秀的团队协作能力。职能类别：特效设计师关键字：U3D特效U3D特效举报分享", "广州泰逢信息科技有限公司", "50-150人            ", "民营公司        ", "网络游戏,互联网/电子商务    ", "", "招聘1人"
"前程无忧", "U3D", "u3d主程/高级开发", "12000-20000/月", "大专", "北京-石景山区", "3-4年经验", "职位描述：岗位要求：1. 根据项目需求，完成unity3d项目客户端功能开发，完成网络游戏的客户端逻辑实现；2. 负责客户端各类工具的开发和维护；3. 领导团队协作共同解决技术难题，并为产品设计提供技术评估。任职要求：1、熟悉3D图形学，精通Unity3D引擎，3年以上Unity3D经验；2、有2款以上实际上线U3D游戏项目经验，有项目管理经验，会LUA的优先；3、熟悉c#，熟练掌握u3d引擎操作以及引擎构架；4、有良好的沟通协调能力和执行能力；5、具有跑酷类、ACT、赛车类项目经验优先。职能类别：多媒体/游戏开发工程师关键字：u3dunity3d手机游戏开发举报分享", "嘉丰永道（北京）科技股份有限公司", "50-150人            ", "合资        ", "网络游戏,计算机软件    ", "", "招聘若干人"
"前程无忧", "U3D", "包住U3D游戏设计开发学徒", "6000-7999/月", "中专", "广州-天河区", "", "职位描述：岗位职责：1.辅助完成unity手机游戏设计开发                2.协助游戏设计、美术设计人员、程序工程师，提供程序设计方案和美术素材制作规格任职资格：1.了解U3D开发流程               2.热爱游戏辅助工程师游戏开发工作时间：朝九晚五，周末双休，无需加班拥有多年项目开发经验的行业资深项目经理带领团队- 有无工作经验都可以进入公司实习,提供饮食和住宿- 不限专业，同时也为应届毕业生提供实习岗位- 身价呈几何倍数增长- 短期晋级高净值人群的财富机遇- 公司团队有冲劲，成员80,90后为主- 基本工资+提成奖金，奖金不设上限- 上班时间为五天制，早九晚六，中午两小时休息时间，双休- 公司不定期组织聚餐、活动及旅游- 个人能力突出者可以推荐到全国各地分公司工作职能类别：多媒体/游戏开发工程师举报分享", "北京菜鸟在线教育科技有限公司", "50-150人            ", "民营公司        ", "教育/培训/院校,互联网/电子商务    ", "", "招聘6人"
"前程无忧", "U3D", "U3D美术/模型+贴图+特效+骨骼绑定", "6000-10000/月", "本科", "上海-虹口区", "2年经验", "职位描述：【岗位要求】：1.具有扎实的美术功底，较高的审美素质，对项目效果图有良好的把控；2.熟悉3Dmax建模工具，对中、低、高模型以及UV贴图制作有一定了解；3.熟悉3Dmax烘焙，unity烘焙技术。【任职要求】：1.专业美术院校设计类相关专业，本科以上学历,1-3年工作经验；2.有U3D场景制作工作经验，对unity美术设计方面有一定的了解和认识；3.具有良好的团队意识，良好的职业道德及文化素养，愿意尝试新鲜事物；4.有较好的沟通、协调分析能力；细致、负责的工作态度；5.了解行业发展动态及趋势，根据公司具体情况进行不断吸收与优化。注意：简历、面试请附近期美术作品。职能类别：多媒体/游戏开发工程师关键字：3Dmax举报分享", "广东三盟科技股份有限公司", "150-500人            ", "上市公司        ", "计算机服务(系统、数据服务、维修),计算机软件    ", "", "招聘若干人"
"前程无忧", "U3D", "Unity3D/U3D/游戏开发软件工程师实习（岗前培训）", "6000-7999/月", "大专", "郑州", "1年经验", "职位描述：岗位要求：?熟悉C#程序设计，相关专业大专以上学历?热爱软件开发工作，对程序开发有浓厚兴趣?计算机（网络）、电子信息、软件工程、（电气）自动化、机电等专业优先?有较强的学习能力，善于分析总结，不断优化自己的工作流程和方法?接受岗前实训，开始实训前即签订就业协议，实训期间不用支付任何费用岗位职责：?学习Unity3D脚本开发、3D图形学、AR应用?使用Unity3D引擎开发公司的虚拟现实项目?根据需求负责VR项目中各功能模块的设计及实现?根据需求负责Unity3D相关插件、编辑器的开发及扩展【福利】薪酬=基本工资+绩效奖金+五险一金+餐补+通讯补，高于同地区同行业水平五险一金、节日福利、生日福利、结婚生子礼金、公司营收分红、年终奖HR电话：17737313858咨询QQ：3302975388公司网站：Qikuedu.com奇酷信息是一支有理想、有能力的人组成的团队，好简历赶紧砸过来吧^_^职能类别：软件工程师游戏策划师举报分享", "河南奇酷信息技术有限公司", "50-150人            ", "民营公司        ", "网络游戏,教育/培训/院校    ", "", "招聘10人"
"前程无忧", "U3D", "u3d工程师", "10000-14999/月", "本科", "深圳-南山区", "", "职位描述：1.负责公司游戏项目产品的开发，挑战优秀的框架设计及实现。2.未来可能需要使用新的开发语言和开发工具。职位要求：1.本科或以上学历， 22岁—35岁，热爱互联网娱乐产品及游戏开发。2.良好的开发基础，熟练使用C++、Java或Unity 3D引擎其中一样者优先考虑。3.熟悉面向对象编程，熟悉软件开发过程和相关规范。4.熟悉图形图像、网络技术者优先。5.工作积极主动，勇担责任，敢于挑战优秀的代码设计。6.具有较强的学习、计划和执行能力，良好的创新意识和自我管理意识。7.思维敏捷，良好的逻辑分析能力、文字表达能力、沟通组织能力和团队合作能力。我们的优势：我们不鼓励加班。我们对这个市场有着深刻的认识及独到的见解。我们拥有广泛的客户群及应用对象。我们拥有更专业的工作团队及愉快的工作氛围。我们创造良好的条件给员工进行自主学习与交流，我们期望员工与公司共同成长。我们提供富有竞争力的薪酬福利，并在不断提升中。我们的工作时间安排（共8小时，周末双休）：周一至周五：9:00——18:30/10:00-19:30（任选） ；午餐时间：12:00——13:30；晚餐由公司报销职能类别：软件工程师举报分享", "深圳游视虚拟现实技术有限公司", "少于50人            ", "民营公司        ", "网络游戏,电子技术/半导体/集成电路    ", "", "招聘1人"
"前程无忧", "U3D", "U3D客户端程序员", "15000-20000/月", "", "北京-朝阳区", "", "职位描述：职位描述：1.负责前端程序架构设计和客户端各功能模块设计，实现，优化；2.熟练使用NGUI和UGUI控件，及脚本,3d场景处理和资源打包；3.与服务器对接协议,完成客户端功能的开发；4.完成游戏与iOS、Android平台和其他第三方插件对接工作；5.技术攻关，针对技术难题提供相应的解决方案；职位要求：1.2年以上游戏开发经验，至少1款完整手游项目的制作；2.熟悉游戏开发常用数据结构，算法，和逻辑；3.精通面向对象编程,规范的编程习惯,优秀的程序调试能力；4.对工作有责任心，对新技术感兴趣，学习能力强，逻辑思维清晰；5.有良好的团队沟通、协作能力，以及较强的代码阅读能力；优先考虑：-熟悉midi文件数据结构，解析以及生成；-熟悉网络编程和服务器端开发；-有音乐类项目经验者优先；职能类别：多媒体/游戏开发工程师举报分享", "北京罗兰盛世音乐教育科技有限公司", "50-150人            ", "民营公司        ", "教育/培训/院校    ", "", "招聘1人"
"前程无忧", "U3D", "U3D产品设计师-杭州研发部", "5000-7000/月", "本科", "杭州", "1年经验", "职位描述：【岗位职责】1.负责部门基于Unity3D引擎的3D仿真软件设计开发工作；2.负责与设计人员对接，主要是PC端的产品及项目开发；3.负责相关开发文档的编写工作。【岗位要求】1.本科及以上学历，1年及以上相关岗位工作经验，现不接受应届生，条件优秀者可放宽学历；2.熟练使用Unity3D，精通C#语言，熟悉软件开发流程，对软件工程有一定了解；3.扎实的编程功底，良好的编程习惯，能在主程开发主导下独立承接项目模块开发；4.参与的项目数至少在1款以上，3D虚拟仿真类教育行业加分，游戏行业有上线产品加分；5.思维敏捷、逻辑严谨，积极主动有责任感，有上进心和求知欲；6.乐于沟通与分享，解决问题的主动性强。职能类别：其他关键字：产品设计工程师举报分享", "深圳国泰安教育技术股份有限公司", "5000-10000人            ", "合资        ", "教育/培训/院校,金融/投资/证券    ", "", "招聘2人"
"前程无忧", "U3D", "校招——U3D开发工程师（2017应届毕业生）", "8000-10000/月", "本科", "北京-海淀区", "无工作经验", "职位描述：岗位职责：1、使用U3D游戏引擎开发手机网络游戏；2、负责客户端相关界面、逻辑开发和AI开发；3、游戏编辑器开发、移动平台sdk接入及其他事项。任职要求：1、本科或以上学历，计算机相关专业，2016届毕业生；2、热爱编程，专注于技术，有过游戏项目经验者优先考虑；3、良好的编程思想和编码习惯，热衷并持续进行技术学习和提升；4、逻辑思维能力强，责任感强，工作积极主动，有良好的团队协作意识。工作地址北京市海淀区苏州街16号神州数码大厦10层1015室职能类别：多媒体/游戏开发工程师关键字：免费三餐奖金高成长大年终双薪五险一金举报分享", "4399.com（北京）", "150-500人            ", "民营公司        ", "网络游戏,互联网/电子商务    ", "", "招聘若干人"
"前程无忧", "U3D", "U3D场景地编", "8000-9999/月", "", "广州-天河区", "", "职位描述：岗位要求:1：三年以上Unity3D场景地编制作经验，有过完整的Unity开发3D手游或者页游产品经验。2：对Unity的场景模块精通，并且熟悉相关联SVN使用。3：对场景的尺寸规格和资源大小能够很好地控制。4：对场景的开发流程熟练并且能够把每个环节的时间节点控制好。5：对场景原画有很好的理解能力。对3D场景美术有较强的镜头美感及想象延伸力。6：有过模型和贴图的制作经历和能力，能够修改贴图色调和材质效果7：有过完整的3D大型端游地编制作经验的人。Unity手游开发一年以上经验即可。8：优先考虑写风格，暗黑.魔幻(东西方都可以）.三国，武侠.修仙.题材都可以。9:跳舞,跑酷,军事，科幻题材以及重度Q版风格不予考虑。岗位职责:Uniy3D手游场景制作.包括地形编辑，场景拼接，打光烘焙，完整场景输出。职能类别：游戏界面设计师举报分享", "广州创思信息技术有限公司", "500-1000人            ", "民营公司        ", "互联网/电子商务,网络游戏    ", "", "招聘若干人"
"前程无忧", "U3D", "u3d技术美术", "3000-4499/月", "大专", "石家庄", "", "职位描述：岗位职责：1、负责Unity3D美术资源导出，Unity3D移动平台项目shader编辑使用；2、研究Unity3D引擎和内部的插件、工具，制作相应美术工具、插件，指导美术对这些插件和工具的使用、优化，以提高工作效率；3、负责在Unity3D引擎中构建并编辑场景、地形，制作场景相关三维美术资源；4、对游戏内各美术元素从技术角度进行分析，串联程序、美术、策划之间的沟通，优化项目美术工作流程，优化项目美术资源。任职资格：1、至少一年以上该岗位工作经验，在项目中做过引擎研究与推进，担任过与程序或产品组的接口工作，对美术相关工作中遇到的问题给予过技术指导支持；2、熟练使用Unity3D、MAX、PS等相关软件，掌握Unity3D游戏开发中和技术美术有关的技术原理及实现方法，精通美术专业基本常识、懂相关的程序技术（有图形程序工作背景，懂图形渲染者优先）；3、精通Unity3D、CE、Unreal等引擎的底层；4、掌握3DMAX软件中和场景制作有关的各个主要功能模块及命令使用，掌握场景编辑器中地形、植被、天空盒、灯光、材质、渲染等模块的做法；5、精通脚本语言，至少是maxscript或python。职能类别：其他关键字：Unity3D美术技美举报分享", "石家庄龙游科技有限公司", "少于50人            ", "民营公司        ", "网络游戏    ", "", "招聘1人"
"前程无忧", "U3D", "U3D开发工程师（UE4方向）", "10000-14999/月", "大专", "深圳-南山区", "", "职位描述：1、2年以上或至少一款完整Unity3D游戏开发经验，或有多年以上基于其它3D游戏引擎的开发经验；2、愿意往UE4方向发展，并有较强的自主学习能力；3、热爱VR、游戏，熟悉游戏相关的基本算法；4、了解Unity3D的shaderlab语言和物理引擎，熟悉3D图形学；5、熟悉C/C++、C#,有较好的面向对象的设计与编程能力；6、有良好的沟通能力和团队协作能力，善于独立解决问题的能力。7、能撰写开发文档、美术制作规范文档，合作将3D模型导入到引擎中；工作内容：1. 学习UE4主程，并逐步深入UE4引擎。2. 根据策划需求，完成游戏项目架构、设计、开发；3. 参与VR项目开发，把控项目进度，完成开发任务；职能类别：多媒体/游戏开发工程师举报分享", "深圳市光场技术有限公司", "50-150人            ", "民营公司        ", "计算机软件,电子技术/半导体/集成电路    ", "", "招聘1人"
"前程无忧", "U3D", "U3D场景", "10000-14999/月", "", "北京-朝阳区", "", "职位描述：工作职责：1. 在U3D引擎中构建并编辑场景，调控整体，摆放元件，布置灯光以及烘焙灯光贴图；2.负责unity引擎的资源导入，资源管理，脚本配置等引擎相关工作。职位要求：1. 对unity游戏引擎的美术设计方面有一定了解和认识，有使用U3D引擎编辑场景的工作经验；2.熟悉U3D引擎场景整合优化，light map烘焙，引擎材质球编辑；3. 精通3dsMAX、Photoshop等软件，有手绘加工贴图的能力；4. 对场景的效果和气氛渲染有较强表现力，能准确传达场景气氛；5. 对环境和空间的布局有想象力，有优秀的细节表现能力；6.认真踏实，有责任心，有团队合作意识；7.参与过u3d美术设计开发，有过项目经验者优先。注：1、有意者请将简历和作品打包发送到邮箱：lshdgame@hotmail.com2、此岗位上班地点在北京，本次是为北京子公司招聘。职能类别：动画/3D设计举报分享", "成都动鱼数码科技有限公司", "50-150人            ", "民营公司        ", "网络游戏,互联网/电子商务    ", "", "招聘1人"
"前程无忧", "U3D", "U3D开发工程师", "8000-15000/月", "大专", "广州-天河区", "2年经验", "职位描述：职位描述1.和策划沟通确定开发需求；2.协助美术和策划给出解决方案；3.编写游戏相关的必要的工具；4.实现需求中客户端相关的逻辑和UI。任职要求1.要求本科以上学历，计算机专业优先；2.熟悉C++或C#语言及面向对象编程、具有严谨的逻辑思维能力，善于阅读代码，自学能力强，3.Unity基础功底扎实，有一定的3D图形学基础和算法基础；4.熟悉Unity3D引擎底层架构设计；对于U3D的引擎使用有深刻认识, 有Unity3D游戏客户端实际开发经验者优先；5.富于团队精神和敬业精神，和独立解决问题的能力。职能类别：多媒体/游戏开发工程师软件工程师关键字：unityU3Dc++手游客户端举报分享", "广州速游网络科技有限公司", "50-150人            ", "民营公司        ", "网络游戏,互联网/电子商务    ", "", "招聘2人"
"前程无忧", "U3D", "U3D前端开发工程师", "15000-19999/月", "本科", "上海-长宁区", "3-4年经验", "职位描述：岗位职责：1、使用Unity3D引擎开发3D网络游戏的客户端；2、负责客户端各功能模块的相关开发和维护工作；3、完成客户端与各平台的接入工作。岗位要求：1、2年及以上游戏开发工作经验，有完整项目经验者优先；2、本科以上学历，熟悉U3D引擎架构设计，2年以上U3D开发经验；3、对数据结构、基本算法熟练掌握，并具备基本的算法设计能力；4、有能力独立开发复杂功能模块，有良好的团队合作精神；5、作为主力程序员研发过一款及以上中大型项目；6、精通C#编程，熟练运用U3D开发，熟悉android或IOS体系结构；7、有游戏引擎开发或引擎优化经验者优先。职能类别：软件工程师关键字：U3D前端开发工程师软件工程师U3D前端开发工程师举报分享", "上海寻梦信息技术有限公司", "500-1000人            ", "合资        ", "互联网/电子商务,网络游戏    ", "", "招聘1人"
