"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "COCOS2D-X", "COCOS2D-X", "8000-10000", "不限", "深圳", "3-5年", "职位描述职位描述岗位职责：1、负责现有产品维护与新功能开发；2、独立完成模块代码编写；3、按照项目计划按时提交高质量的代码完成开发任务；4、参与需求讨论，制定开发进度，与其他小伙伴协同工作。任职要求：1、至少2年以上Android平台应用开发经验，具有扎实JAVA语言基础，具备良好的编程习惯，熟悉使用Eclipse、Android Studio、Android SDK开发环境及底层调用；2、熟悉Anddriod下网络通信机制，熟悉JSON、Socket、HTTP、TCP/IP通讯协议，熟悉多线程编程；3、熟悉各种设计模式，有代码洁癖，对代码质量和编程规范有较高追求；4、熟练掌握Android SQLite数据库、XML/JSON解析等开发技巧；5、熟悉Android平台UI设计，熟悉常用布局，对UI相关接口理解优异者、能够编写自定义高性能UI控件者、具备Android手机屏幕适配经验者优先；6、熟悉Java/C/C++等编程语言，深入理解面向对象的设计模式，对数据结构、基本算法熟练掌握，并具备较好的算法设计能力7、有android平台上线作品优先，有捕鱼开发经验优先。联系QQ 81336388 有意可详聊", "深圳市巨翼互动科技有限公司", "少于15人", "初创型(未融资)", "移动互联网", "-"
"拉勾", "COCOS2D-X", "COCOS2D-X", "18000-35000", "本科", "北京", "3-5年", "职位描述我们对您的期望1、独立完成过上线项目的客户端架构,负责游戏核心模块的开发；2、精通Lua开发,可独立完成逻辑,ui等开发；3、熟悉cocos2d-x引擎，使用cocos2d-x三年以上,能熟练使用XCode开发及优化程序；4、熟悉iOS和Android开发流程；5、熟练使用cocostudio工具；6、有ios/android上线项目经验,维护过上线项目；7、熟练掌握c++/lua/object-c/java；8、具有较强的学习能力，能够快速接受并使用新知识解决问题。福利待遇1.入职既有五险一金：包括基本医疗保险、养老保险、工伤保险、失业保险、生育保险、住房公积金；（全额缴纳）2.其他待遇：除基本工资外，有项目奖金、绩效奖、年终奖、人才推荐奖等奖励，最低14个月月薪；3.主要福利：节日礼金、生日礼物、带薪年假等、家属关怀礼物等福利；4.其他福利：下午茶、水果饮料不限量、每月部门腐败大餐，短途旅游任你游。", "北京闲徕互娱网络科技有限公司", "500-2000人", "成熟型(不需要融资)", "游戏", "4.2"
"拉勾", "COCOS2D-X", "COCOS2D-X", "10000-18000", "不限", "武汉", "1-3年", "职位描述岗位职责：1.负责公司棋牌游戏开发（类似手游QQ斗地主）；2.制定研发规范，流程并监督执行，保证产品质量；3.研发手机客户端领域的新技术并加以应用。岗位要求：1.熟悉c++，熟悉java，熟悉object-c；2.熟悉开发工具VS、xCode3.有cocos2d-x项目开发经验；4.熟悉 TCP/IP 协议知识；5.有棋牌游戏工作经验者优先、有IOS开发经验者优先、有上线作品者优先； 6.具有一年以上手游开发经验。", "湖北北游网络科技有限公司", "15-50人", "初创型(未融资)", "游戏", "-"
"拉勾", "COCOS2D-X", "quick cocos2d-x开发工程师", "6000-10000", "大专", "深圳", "不限", "职位描述岗位职责：按照产品需求设计实现移动棋牌游戏客户端功能开发；任职要求：1、热爱游戏，有成功的iPhone/Android游戏产品经验；2、熟练掌握cocos2d-x开发；3、拥有1年以上iPhone/Android手机客户端实际开发经验；4、有cocos2dx+lua的开发经验，了解熟悉quickcocos2d-x；5、具有较好的沟通能力和团队合作精神，主动、敬业。", "深圳口袋科技有限公司", "50-150人", "成长型(A轮)", "移动互联网,游戏", "4.2"
"拉勾", "COCOS2D-X", "游戏开发工程师（客户端、C++、cocos2dx）", "10000-15000", "大专", "杭州", "3-5年", "职位描述职位描述主要负责游戏客户端的开发1、负责公司游戏产品的开发工作；2、扎实的c++基础，熟悉lua脚本最好；3、对项目有整体感，熟悉常见的设计模式，良好的编码风格；4、责任感强，有良好的自学能力和独立解决问题的能力；5、有Cocos2dx开发经验，了解Android环境经验者优先；岗位要求：1、3年以上的c++开发经验，有Android实际开发经验；2、代码风格良好；能设计出高效、合理、易读、易于扩展的程序结构；4、热爱棋牌游戏事业，富有想象创作力；5、团队协作能力强，工作严谨踏实，执行力强，能够承担一定负荷的工作压力；", "浙江素宏网络科技有限公司", "50-150人", "初创型(未融资)", "游戏", "3.7"
"拉勾", "COCOS2D-X", "COCOS2D-X主程", "15000-30000", "本科", "深圳", "3-5年", "职位描述1、能独立承担手游客户端的游戏模块开发；2、基于cocos2d-x 开发 ios 和 android 平台相关的功能模块；3、手游客户端性能优化。任职要求：1、3年以上cocos2d-x开发工作经验，熟悉JS优先考虑；2、至少有过1个完整上线项目客户端主程的经验；3、能够分配客户端团队的工作，为其他客户端开发人员提供技术指导和支持；4、熟悉客户端工作流程，能与美术、策划等团队进行良好的沟通。5、有 cocos2d-x ios 和 android 平台移植经验优先。", "深圳市灵游互娱股份有限公司", "50-150人", "成长型(A轮)", "游戏", "4.5"
"拉勾", "COCOS2D-X", "COCOS2D-X", "20000-40000", "大专", "北京", "3-5年", "职位描述Cocos2dx主程:职位描述：1、熟练c++程序设计、stl标准库、数据结构、操作系统；2、使用cocos2d-x/lua/js开发游戏或应用产品(熟练掌握c++/lua/object-c/java)；3、熟悉lua-binding或js-binding原理;4、负责移植Android、IOS以及渠道平台的SDK对接；5、负责产品软件的架构设计、模块划分、核心功能的实现和持续优化；6、负责维护、更新现有游戏产品；职位要求：1、至少3年C/C++软件或游戏开发经验；2、熟悉cocos2dx，或其他跨平台引擎，有跨平台开发经验；3、熟悉TCP/IP网络协议，能够熟练地进行网络编程；4、有良好的抽象思维和逻辑思维能力，独立分析问题和解决问题的能力；5、较强的学习能力，优秀的团队合作能力、沟通协调能力和敬业精神；6、熟悉图形渲染(OpenGL,DX,Metal)流程优先;优先考虑：-熟悉数据机构，解析以及生成；-熟练使用Eclipse、Xcode、Microsoft Visual Studio-有独立成功的软件项目案例优先；-有阅读英文技术文档能力者优先；<", "北京悦玩科技有限公司", "50-150人", "成长型(不需要融资)", "移动互联网,游戏", "4.1"
"拉勾", "COCOS2D-X", "Cocos2d-x程序", "8000-12000", "大专", "上海", "1-3年", "职位描述岗位要求：1、大专及以上学历，计算机或相关专业，2年以上游戏行业从业经验；2、精通C/C++，2年以上C/C++相关编程经验，对面向对象设计开发有深入的理解；3、1年以上cocos2d-x引擎开发经验，熟悉手机游戏开发流程；4、熟悉开发游戏相关工具；5、具备良好的沟通能力和表达能力，有团队协作精神；6、有职业操守，敬业尽责，能承担一定的工作压力。", "上海逸趣网络科技有限公司", "15-50人", "成长型(A轮)", "移动互联网,游戏", "-"
"拉勾", "COCOS2D-X", "COCOS2D-X", "17000-30000", "大专", "上海", "3-5年", "职位描述工作职责：1.使用Cocos2d-x开发手机游戏；2.根据产品需求，完成功能模块的设计，编码和测试工作；3.制作，维护相关开发工具。职位要求：1.本科及以上学历，计算机相关专业；2.熟悉OC/C/C++编程语言，具有2年以上OC/C/C++编程经验；3.熟练应用Cocos2d-x引擎；4.熟练应用Cocos2d-x的周边开发工具；5.具备已上架的ios/android产品前端主程开发经验；6.热衷于钻研技术，工作踏实认真，责任心强，抗压能力强；7.善于沟通，有良好的团队合作精神和独立分析解决问题的能力；8.精通2d即时战斗手游核心战斗开发，手机机型适配，UI布局优化等问题；9.熟悉lua、js等脚本语言；10.热爱游戏，热爱软件开发，勇于接受挑战。", "上海辰念网络科技有限公司", "15-50人", "初创型(天使轮)", "移动互联网,游戏", "4.4"
"拉勾", "COCOS2D-X", "cocos2dx高级研发工程师", "20000-35000", "本科", "北京", "3-5年", "职位描述岗位职责：1.负责基于手机平台的手机游戏客户端开发；2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；任职要求：1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理3.至少2款以上实际手游经验，负责过手游开发4.熟悉ios、Android操作系统和后台Server之间的常用通讯与交互；熟悉Socket等各种通信方式5.熟练使用Visual Studio，Eclipse系列开发工具,能够在iOS或Android平台上部署基于Cocos2d-X引擎的项目或其测试程序6.熟悉网络编程，熟悉编码解码原理,参与过通讯协议制定,了解google buffer7.熟练运用lua语言进行开发8.有较强的责任心，团队合作精神", "卿烨科技（北京）有限责任公司", "150-500人", "成长型(A轮)", "数据服务,广告营销", "4.5"
"拉勾", "COCOS2D-X", "COCOS2D-X", "8000-12000", "本科", "长沙", "1-3年", "职位描述岗位要求：1、两年以上棋牌类客户端开发经验，参与开发过一个完整的游戏项目；2、精通cocos2d-x开发引擎，熟悉网络编程；3、认真负责，具有良好的分析及解决问题能力，具备较强的进度把控及承压能力；4、具备良好的团队沟通协调能力，能承担较大的工作压力。岗位职责：1、负责棋牌游戏客户端开发；2、客户端设计、开发和进度把控；3、配合服务器开发人员，进行接口的设计、设计和调试。", "长沙掌控信息科技有限公司", "15-50人", "初创型(未融资)", "移动互联网,游戏", "-"
"拉勾", "COCOS2D-X", "COCOS2D-X", "12000-24000", "本科", "杭州", "不限", "职位描述工作内容手机网络游戏前段开发相关的编辑工具开发相关技术- Cocos2d-x- Lua- 网络协议岗位要求良好的编程基础熟悉 Git等可以是没有完整的经验，但是需要较强的自学和探索能力，可以是在校学生 :)疯狂热爱游戏，对游戏充满热爱和追求，并愿意从事游戏开发工作的，可以无视上面三项条件。加分项- Github 帐号- 有个人项目或参与过开源项目- 有上线经历- 爱玩游戏", "杭州皮匠科技有限公司", "50-150人", "初创型(天使轮)", "游戏", "4.0"
"拉勾", "COCOS2D-X", "cocos2dx工程师", "8000-15000", "本科", "武汉", "1-3年", "职位描述岗位职责：1、开发手机游戏的客户端;2、负责游戏客户端相关逻辑；3. 负责游戏的前端与后台通信。任职要求：1、了解cocos2d-x引擎架构设计，具备阅读源码能力，具有较强的思维能力；2、熟悉游戏中常用数据结构和算法，精通面向对象编程思想，熟悉C++,精通lua脚本语言；3、1年以上cocos2d-x实际开发经验；4、对android,ios开发有一定的了解者优先；5、cocos2d-x独立开发游戏者优先；6、熟练VS开发环境，Eclipse开发环境者优先；", "武汉大地哥哥科技有限公司", "15-50人", "初创型(天使轮)", "游戏,移动互联网", "5.0"
"拉勾", "COCOS2D-X", "COCOS2D-X主程序", "15000-25000", "本科", "北京", "3-5年", "职位描述岗位职责:1、带领cocos2d-x技术人员，开发手机游戏；2、牵头开发安卓和ios游戏相关工具；3、根据项目需求，进行手机游戏程序设计及开发工作；4、参与讨论软件模块功能、操作流程及界面布局等客户端设计；5、根据策划需求，分配cocos2dx前端工作，协同完成程序的编码、调试、配置等工作。岗位要求：1、计算机、电子信息技术及其相关专业本科以上学历；2、熟悉cocos2d-x游戏引擎，熟悉iphone sdk开发环境；3、3年以上android/ios/h5平台开发经验，精通java、oc或c/c++，熟悉lua或javascript；4、熟悉android开发工具和相关开发测试工具的使用，熟悉各个不同版本android特点、机型适配、ui布局优化等；5、具有良好的团队合作精神，逻辑思维能力强，善于沟通；6、热衷于技术钻研，工作踏实诚恳，认真负责，有良好的抗压能力；7、有成功的ios/android/cocos-lua/js游戏制作经验者优先考虑。", "北京飞狐互动网络科技有限公司", "15-50人", "初创型(天使轮)", "移动互联网,游戏", "3.7"
"拉勾", "COCOS2D-X", "COCOS2D-X开发", "10000-20000", "大专", "深圳", "3-5年", "职位描述岗位职责：1.按照策划案进行基于Cocos2dx的客户端界面及逻辑的编写；2.根据业务需求能够对cocos2dx引擎进行修改；3.根据业务需求，完成android/ios 第三方sdk的接入4.配合策划、服务器程序和测试部门进行游戏的开发和测试。任职要求：1.熟练使用Lua,C++;2.熟练掌握Cocos2d-x引擎及相关的工具等;3.了解IOS，android开发流程,有sdk 接入经验者优先考虑；3.良好逻辑思维和团队精神，工作踏实，有独立思考和解决问题的能力；4.大专及以上学历，计算机相关专业，2年以上Cocos2d-x相关开发经验；5.熟悉OpenGL，有Cocos2d-x相关完整游戏项目经验者优先考虑;", "深圳市飞信通达科技有限公司", "50-150人", "成熟型(D轮及以上)", "移动互联网", "-"
"拉勾", "COCOS2D-X", "cocos2dx开发", "10000-20000", "本科", "杭州", "1-3年", "职位描述职位描述：负责基于cocos2d-x开发Android和iOS手机平台的游戏客户端开发。（C++ & Lua）基于项目需求，研发维护相关的脚本。资格要求：1、计算机、数学等理工相关专业，英语技术资料读写能力强2、一年以上的cocos2dx游戏客户端开发经验。3、扎实的C++或者lua语言基础，熟悉xcode,eclipse,vs等主流开发环境4、熟练掌握数据结构和算法，良好的数学、物理、计算机及操作系统知识5、良好的设计习惯，熟悉设计模式6、有良好的分析和解决问题能力，逻辑思维清晰严谨7、对游戏有强烈的热情8、有很强的团队工作精神满足以下要求者优先考虑：1、有次世代游戏引擎开发经验2、在图形引擎、动画、特效、物理碰撞方面有设计和开发经验3、熟悉主流3D引擎，开源或者商业皆可", "网之易信息技术（北京）有限公司", "2000人以上", "上市公司", "数据服务,文化娱乐", "4.3"
"拉勾", "COCOS2D-X", "COCOS2D-X客户端程序员", "8000-12000", "大专", "武汉", "1-3年", "职位描述岗位职责： 1.使用Cocos2d-x游戏引擎开发基于iOS/安卓平台手机游戏； 2.根据产品需求完成架构和模块设计、编码、测试工作； 3.熟悉各个不同版本iOS/Android特点、机型适配、UI布局优化等； 4.与产品、美术以及游戏设计小组密切的合作，共同开发成功的游戏。 岗位要求： 1.大专以上学历，计算机相关专业毕业（能力优秀者可适当放宽）； 2.扎实的C基础，熟悉Socket、HTTP协议、数据库者优先； 3.有游戏客户端开发经验（端游、手游不限）； 4.熟练掌握cocos2d-x技术者优先； 5.有已上架ios/android游戏的制作经验者优先； 6.具有责任心，并善始善终。 7.熟悉各大运营商SDK接入，有过Android各平台的SDK接入经验者优先", "武汉奥坤世纪网络科技有限公司", "15-50人", "初创型(未融资)", "游戏", "-"
"拉勾", "COCOS2D-X", "COCOS2D-X", "10000-15000", "本科", "北京", "1-3年", "职位描述1、本科及以上学历，2年以上工作经历2、熟练掌握cocos2dx开发流程，熟练掌握c++开发语言3、至少主导多一款游戏或者应用的开发4、有独立解决技术难点的能力5、有ios、android开发经验更佳", "上海吟隆信息科技有限公司", "15-50人", "成长型(A轮)", "移动互联网", "5.0"
"拉勾", "COCOS2D-X", "COCOS2D-X", "10000-20000", "本科", "武汉", "3-5年", "职位描述岗位职责：1、完成手游客户端界面，场景，游戏逻辑等代码的实现；2、完成手游服务端游戏逻辑代码的实现；3、负责手游各种平台（Android、iOS 等）的移植、打包、发布；岗位要求：1、独立完成过上线项目的客户端架构,负责游戏核心模块的开发；2、精通Lua开发,可独立完成逻辑,ui等开发；3、熟悉cocos2d-x引擎，使用cocos2d-x三年以上,能熟练使用XCode开发及优化程序；4、熟悉iOS和Android开发流程；5、有ios/android上线项目经验,维护过上线项目；6、熟练掌握c++/lua/object-c/java；7、有基于网狐框架二次开发经验,对棋牌游戏有较好的认知8、具有较强的学习能力，能够快速接受并使用新知识解决问题。", "北京思拓合众科技有限公司", "50-150人", "初创型(未融资)", "移动互联网", "4.2"
"拉勾", "COCOS2D-X", "COCOS2D-X", "8000-13000", "不限", "上海", "1-3年", "职位描述我们希望你具备：熟练掌握 Cocos2d 开发相关技术，能够独立完成产品相关功能熟悉原生 app 开发技术和流程（我们主要用 Cocos2D 技术开发 app ，非游戏）熟练掌握 git 版本控制工具有良好的沟通和协作能力有责任心和担当能力加分：经常使用 google 、 github 、 stackoverflow 等网站对代码质量有追求，喜欢新技术，善于钻研良好的英语阅读及写作能力关于我们：我们是一家初创的互联网公司，主要从事企业级的信息化解决方案，我们的愿景是能够成为 ThoughtWorks 那样的企业。我们的团队成员大多来自创业公司的技术负责人或中坚力量，领导开发过饿了么早期前端项目，花里，一下等产品。我们后端用 Ruby on Rails 。我们追求高效率的工作氛围，纯 Mac 办公环境， Workflow 使用 gitlab+trello+slack+intergration tools+web hooks ，用来最大化的提高我们的工作效率。我们团队中的每个成员都是不可或缺的，我们希望你也能够加入我们，独挡一面，和我们一起做一些很 cool 的事情。我们可以提供：下午茶、水果、零食、按摩、旅游等福利该有的都有，还有交通补贴、 10 天年假，也可以偶尔在家办公。同时也不断在聆听各种建议，增加各种活动、团建等，希望能够让大家的工作氛围越来越好。工作地点：我们 base 在上海浦东 P2 创业园区，办公条件很开放和轻松。", "上海琪帆网络科技有限公司", "少于15人", "初创型(未融资)", "移动互联网,企业服务", "5.0"
"拉勾", "COCOS2D-X", "COCOS2D-X", "12000-18000", "本科", "北京", "1-3年", "职位描述cocos2d-x游戏开发工程师:职位描述：1、Cocos2d-x 3年以上的开发经验，编程基础扎实；2. 具备扎实的编程功底，如数据结构、算法、设计模式等，了解ios和android开发3. 熟练掌握cocos2d-x引擎；熟悉相关的动画，粒子，UI编辑;职位要求：1、熟悉cocos2d-x引擎，能熟练使用XCode开发及优化程序，并会使用游戏开发相关配套的编辑器等工具等常用开发工具；2、具备良好的面向对象编程思想，至少熟悉两种编程语言C/C++/Objective-c/ JAVA/ Python/Lua/JavaScript，熟悉常用设计模式；3、具有较强的学习能力，能够快速接受并使用新知识解决问题；4、热爱游戏事业，对移动互联网充满热情。5.拥有手机作品或独立在AppStore发布过产品者优先;6. 熟悉cocos2d-js框架优先；", "北京悦玩科技有限公司", "50-150人", "成长型(不需要融资)", "移动互联网,游戏", "4.1"
"拉勾", "COCOS2D-X", "COCOS2D-X", "10000-15000", "大专", "上海", "1-3年", "职位描述工作职责：1、根据策划提出的需求，高质量完成游戏功能及前端UI界面实现2、能够与策划、美术讨论实现细节责任描述：1、计算机相关专业有扎实的数据结构算法基础2、精通c/c++有用c/c++做过实际项目或者使用c/c++两年以上2、熟悉Lua项目中实际使用过Lua3、有一年以上cocos2d-x的开发经验，熟悉游戏开发流程；4、对CocoStudio等工具熟练使用优先考虑5、熟悉cocos2d-quick优先考虑6、开发过成功上线项目优先考虑", "上海辰念网络科技有限公司", "15-50人", "初创型(天使轮)", "移动互联网,游戏", "4.4"
"拉勾", "COCOS2D-X", "COCOS2D-X游戏研发工程师", "10000-20000", "不限", "北京", "1-3年", "职位描述岗位职责：1.负责棋牌类手机游戏客户端开发；2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；任职要求：1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理3.至少2年以上实际手游经验，负责过手游开发4.熟悉ios、Android操作系统和后台Server之间的常用通讯与交互；熟悉Socket等各种通信方式5.熟练使用Visual Studio，Eclipse系列开发工具,能够在iOS或Android平台上部署基于Cocos2d-X引擎的项目或其测试程序6.熟悉网络编程，熟悉编码解码原理,参与过通讯协议制定,了解google buffer7.熟练运用lua语言进行开发8.有较强的责任心，团队合作精神", "卿烨科技（北京）有限责任公司", "150-500人", "成长型(A轮)", "数据服务,广告营销", "4.5"
"拉勾", "COCOS2D-X", "手机游戏前端开发 COCOS2D-X", "8000-12000", "本科", "北京", "1-3年", "职位描述岗位职责：1、完成手机游戏前端开发和维护工作；2、负责SDK接入。职位要求：1、本科以上学历，计算机相关专业；2、热爱游戏；3、一年以上游戏前端开发经验，重点大学计算机相关专业应届毕业生也可；4、精通TypeScript、JavaScript等前端常用编程语言，熟悉市面上主流游戏引擎（cocos、U3D、白鹭，layabox等）；5、有自主游戏设计/制作经验的优先考虑；6、具有良好的团队合作精神、善于沟通，能够根据主程建议，编写游戏；7、热衷于技术钻研，工作踏实诚恳，认真负责。", "北京聚顶时代网络科技有限公司", "少于15人", "初创型(天使轮)", "游戏", "5.0"
"拉勾", "COCOS2D-X", "COCOS2D-X开发工程师", "10000-15000", "大专", "上海", "1-3年", "职位描述岗位职责：1.基于Cocos2d-X游戏引擎的手机游戏开发，根据策划人员提出的需求，进行游戏的完善及修改；2.使用lua在Cocos2d-X游戏客户端应用逻辑的编写；3.有良好的沟通能力，能与UI和策划人员深入沟通，理解功能需求。任职要求：1.大学本科毕业，主修计算机科学或相关专业；2.1年以上Cocos2d-X游戏开发经验，熟练掌握使用Cocos2d-X进行游戏开发；3.熟练掌握C++或lua语言；4.掌握面向对象编程思想，能理解代码中使用的设计模式；5.熟悉使用xcode ecplice编译发布流程优先；6.有相关棋牌（麻将、斗地主等）开发经验者优先；7.有linux服务器开发经验者优先。", "微屏软件科技（上海）有限公司", "150-500人", "初创型(未融资)", "游戏", "3.9"
