"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "U3D", "游戏前端开发-U3D", "7000-13000", "大专", "深圳", "1-3年", "职位描述1.2年以上unity游戏开发经验，有大型项目完整上线+半年以上运营经验2.熟悉图形学，数学功底较好3.熟悉shader4.熟悉3DMax/maya等常用3D软件5.对性能优化有比较深的理解", "深圳市墨娱科技有限公司", "50-150人", "成长型(不需要融资)", "移动互联网", "-"
"拉勾", "U3D", "U3D", "12000-24000", "本科", "杭州", "3-5年", "职位描述工作经验：3年以上游戏开发经验。工作职责：负责儿童智能产品的游戏开发。技能要求：1.熟悉openGL2.会写shadow处理基本的问题3.熟练使用U3D引擎制作3D游戏（1.5年以上的开发经验）4.熟悉常用的算法5.熟练使用C#或者JS脚本6.会使用java语言，打包Android apk7.熟悉常用的设计模式8.良好的编码习惯", "浙江开心果机器人科技有限公司", "150-500人", "成长型(A轮)", "电子商务,文化娱乐", "4.4"
"拉勾", "U3D", "Unity3D&nbsp;游戏程序员(VR方向)", "6000-10000", "不限", "长沙", "1-3年", "职位描述【职位描述】1.依据游戏需求完成各项交互功能开发。2.配合美术完成模型、场景、动画等美术资源的导入。3.Unity辅助插件工具的制作与维护。4.虚拟现实(VR)相关技术研发和主流VR平台SKD对接。【职位要求】1.拥有一年以上的Unity游戏开发经验，至少拥有一款上线产品。2.熟练掌握Unity3D引擎和C#语言。3.能很好的与美术沟通和制定资源规范。4.熟悉Mecanim动画系统、UGUI和物理系统。5.良好的沟通能力和团队协作能力，能够快速理解系统需求并完成开发工作。6.对虚拟现实(VR)游戏有兴趣并有研发经验者优先。7.熟悉Unity5，对Unity5的各新功能有经验者优先。8.能按照美术需求编写Shader者优先。", "湖南博互卓越网络技术有限公司", "50-150人", "成长型(不需要融资)", "移动互联网", "2.9"
"拉勾", "U3D", "资深Unity3D游戏开发工程师", "15000-20000", "大专", "上海", "3-5年", "职位描述1、配合策划实现游戏中的各项功能开发；2、负责游戏系统框架设计；3、负责游戏相关技术文档编写。任职要求：1、五年以上游戏开发经验；2、两年以上Unity3D游戏开发经验；3、熟悉Unity3D引擎架构设计；4、精通C/C++或C#，熟悉3D图形学和Shader编程；5、熟悉寻路、AI等常用算法；6、熟悉网络socket通信编程模型及C/S封包协议；7、有良好的面向对象分析、设计和编码能力，具备良好编码风格；8、良好的英文能力，具有良好的自学能力；9、良好的沟通能力和团队协作能力，善于独立解决问题的能力；10、热爱游戏，责任心强，认真负责以及能承受工作压力；11、有完整Unity3D项目经历优先；12、熟悉U3D移动游戏优化者优先。", "上海欢动科技有限公司", "15-50人", "成长型(A轮)", "移动互联网,游戏", "3.9"
"拉勾", "U3D", "U3D工程师", "10000-15000", "大专", "北京", "1-3年", "职位描述职位描述：1、精通unity 3d平台模块使用，并有相关案例；2、熟悉unity 3d脚本语言；3、熟悉各类平台SDK，独立完成对接工作；4、能够独立进行unity 3d项目开发，有项目开发经验者优先；5、能够与策划、美工等项目相关人员沟通协作。6、负责产品相关的文档、手册、流程编写整理。岗位要求：1、2年以上Unity3D引擎开发经验；2、熟悉Unity3D引擎架构设计，熟练使用Unity3D制作场景、UI及脚本；3、精通C#或JS及面向对象编程、具有严谨的逻辑思维能力、分析能力和规范的编程风格；4、熟练掌握常用的数据结构和算法；5、了解三维建模,贴图和渲染等相关知识；6、熟练进行GUI/NGUI的开发；7、良好的学习能力，能快速掌握新技术，具有独立解决问题的能力；8、良好的团队精神，较强的创新能力，优秀的沟通和协调能力，责任感强，工作认真负责。优先条件：1、熟悉3D图形学，熟悉3D编程和shader编程；2、有过Kinect与Unity互动类项目开发经验或AR（增强现实）技术经验；", "北京双旗世纪科技有限公司", "150-500人", "初创型(未融资)", "移动互联网,硬件", "-"
"拉勾", "U3D", "U3D", "6000-12000", "大专", "北京", "1-3年", "职位描述职位描述：  负责FPS游戏客户端的开发与维护（Unity3D）；  协助处理上级安排的其他相关任务；岗位要求:  良好的C#语言基础， 熟悉Unity3D 和 NGUI  Unity游戏项目一年以上工作经验  学习能力强，有高度责任心和执行力，愿意提高自身综合能力。  理工科大专以上学历；优先条件：  熟悉 C/C++语言和 Visual Studio IDE者加分  拥有安卓或iOS平台SDK接入经验者加分  拥有VR项目开发相关工作经验者加分  热爱FPS游戏者加分", "北京钛金骑士网络科技有限公司", "15-50人", "初创型(不需要融资)", "移动互联网,游戏", "3.3"
"拉勾", "U3D", "U3D 场景", "10000-20000", "本科", "上海", "1-3年", "职位描述1. 岗位职责1) 根据原画设定制作3D场景模型并绘制贴图2) 根据策划需求，在Unity3D引擎中完成的场景地图的编辑制作及物件摆放、灯光及气氛营造的工作3) 了解unity引擎特点，能根据游戏要求提出相应的场景优化方案4) 能与外包较好的沟通反馈，完成高品质场景2. 岗位要求1) 需要有较好的手绘贴图基础2) 两年以上的游戏工作经验，至少一年的unity项目制作经验3) 熟悉unity场景制作流程及相关技术4) 熟练运用PHOTOSHOP、3d Max、Maya、Painter，zbrush等制作软件5) 有良好的审美能力和风格把控能力6) 熟悉游戏行业，对目前市场上各风格游戏均有一定了解※ 特别说明：简历请务必附带作品", "莉莉丝科技（上海）有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,游戏", "4.8"
"拉勾", "U3D", "U3D开发工程师", "13000-18000", "大专", "上海", "1-3年", "职位描述岗位职责：1、负责游戏客户端的逻辑代码，UI界面交互逻辑，AI逻辑实现；2、负责IOS和Android跨平台接口、平台特新相关代码的编写；3、能提出工程中编码、设计的缺陷，并配合主程序完成代码的重构工作；4、内部使用工具的开发；5、学习游戏开发中相关的新技术；6、和同事分享自己的开发技术和开发经验；7、跟踪相关游戏最新的需求，能主动跟策划沟通，同时提出自己对游戏需求的理解。任职要求：1、计算机、数学等理工相关专业本科及以上学历 ；2、热爱游戏行业，对移动平台开发富有激情；3、两年以上Unity 3D游戏开发经验;熟练掌握Unity 3D工具；4、良好的面向对象的编程思想，优秀的分析问题和程序的调试能力；5、精通常用的设计模式，对数据结构和算法有较深入的理解，或精通图形学，有渲染引擎开发经验；7、具有网络通信部分的开发经验，具有IOS或Android的开发经验者优先考虑。", "上海晨之科信息技术有限公司", "150-500人", "成长型(B轮)", "移动互联网,游戏", "4.2"
"拉勾", "U3D", "U3D客户端主程（知名IP手游）", "30000-40000", "大专", "北京", "5-10年", "职位描述1.有较强的技术功底；2.熟悉Unity3D引擎架构设计，熟悉引擎渲染，对NGUI底层有深入了解；3.精通3D图形学原理，了解Unity3D的shaderlab语言和物理引擎；4.熟悉3d引擎中的动画原理，熟悉unity中的2d动画解决方案；5.带过技术团队，有一定管理经验。任职需求：1. 五年以上Unity3D引擎开发经验，有成功上线的产品经验。2. 热爱游戏，有创业精神，具体强烈的责任感、荣誉感。并能承担较大的工作压力；3. 工作主动认真，有良好的团队精神、沟通及协作能力。4. 能够带领团队出色完成工作人物。", "天津云畅科技有限公司", "150-500人", "上市公司", "游戏,移动互联网", "-"
"拉勾", "U3D", "Unity3D客户端高级开发工程师", "10000-20000", "本科", "上海", "3-5年", "职位描述1) 负责Unity3D游戏客户端核心逻辑；2) 负责为客户端各种绚丽效果的开发shader支持。任职要求：1) 精通C++/C#等主流开发语言；2) 有良好的面向对象设计思想和良好的编程习惯；3) 熟悉3D图形学，熟练Shader开发，能编写高效率的shader；4) 能配合美术和策划进行各种效果开发，渲染优化；5) 熟悉Unity3D引擎架构设计；6) 至少两年的Unity3D开发经验；7) 良好的沟通能力和团队协作能力，善于独立解决问题的能力；8) 有完整的Unity3D项目经历优先；9) 熟悉Unity3D项目经历着优先；10) 态度积极，思路清晰严谨，有优秀的问题沟通、分析和解决能力；11) 热爱游戏；12) 责任心第一，注重团队意识。", "上海欢动科技有限公司", "15-50人", "成长型(A轮)", "移动互联网,游戏", "3.9"
"拉勾", "U3D", "U3D", "8000-16000", "本科", "上海", "1-3年", "职位描述职位职责：1 、使用unity3d负责游戏客户端程序开发2 、使用unity3d开发场景各项交互功能(UI界面)3 、使用unity3d与游戏服务器端交互职位要求：1、2年以上unity3d游戏开发经验者，2-3款游戏项目经验；2、熟悉Unity3d引擎，熟悉Unity3d API文档，能熟练使用Unity3d开发；3 、精通C#或javascript语言及面向对象编程、具有严谨的逻辑思维能力；4 、有独立解决问题的能力者优先。", "上海艺游网络科技有限公司", "15-50人", "成长型(A轮)", "O2O,游戏", "4.0"
