"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "Flash", "Flash开发工程师", "6000-8000", "大专", "广州", "1-3年", "职位描述我们希望您是： 靠谱的工程师：较好的服务意识，极强的执行力和沟通力，极强的工作责任心； 有创业者基因：你渴望一个能够共同成长的团队，而不是找一份养家糊口的工作；我们会让您做：  完成Flash开发工作，包括全站Flash播放器、Flash后台；您必须要自带的技能： 熟练掌握Action Script3开发。或者有扎实的编程功底； 熟悉Flash或Flex builder开发工具； 具有良好的面向对象思想，编码逻辑清晰； 富于团队精神和敬业精神，具有良好的自学能力和独立解决问题的能力； 能够熟练阅读英文技术文档； 同时熟悉html5者优先；如果您还具备这些：     有个人技术博客，或定期参与业内交流；  有优秀个人作品，或带领过知名应用开发；  长期混开源社区，参与知名项目；  是猴子派来的逗比；  以及其它任何你觉得独特的技能或经验。", "广州爱拍网络科技有限公司", "150-500人", "成熟型(D轮及以上)", "文化娱乐", "3.7"
"拉勾", "Flash", "flash as3 开发工程师", "15000-25000", "本科", "北京", "3-5年", "职位描述1：本科及以上学历，3年以上flash as3或JS 开发经验，或从事计算机开发3年以上工作经验；2：具备一定的软件架构能力，能够独立完成程序模块设计和开发工作；3：熟悉HTTP和UDP协议，并可进行socket数据传输功能开发；4：熟悉FLV、HLS文件结构，并对HLS转封装成FLV文件有了解；5：从事过flash流媒体播放器类的相关产品开发或流媒体P2P功能开发工作者优先；", "乐视网信息技术（北京）股份有限公司", "2000人以上", "上市公司", "移动互联网", "4.0"
"拉勾", "Flash", "flash 制作工程师", "3000-5000", "大专", "天津", "不限", "职位描述岗位职责：1、 通过远程方式为中小学教师提供PPT课件制作、flash动画制作、图片处理、音视频剪辑、教学资料整理汇总、教学工具的开发等服务。2、通过远程方式为高、中、小学教师解决计算机故障及相关设备使用过程中遇到的问题。3、定期搜集教学资源、汇总服务素材、服务方案、并编写服务案例等。任职资格：1、 计算机多媒体、动漫相关专业专科及以上学历；2、 熟练操作FLASH、PS和AE等软件，有作品经验优先；3、 熟悉ActionScript编码，能用AS开发Flash项目4、 具备手绘功底，能熟练使用手绘板在Flash环境中创作角色、场景、制作的优先；5、 能够绘制简单的动画场景、人设、道具等，在动画方面有自己的创意；6、 精通Office等办公软；7、 抗压能力强，对各种新技术有求知欲，并能主动研究；8、 具有较强的团队合作精神与执行力，较好的服务意识。", "北京学众信息技术有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,教育", "-"
"拉勾", "Flash", "动画工程师（flash/html5/AE等方向）", "10000-15000", "大专", "上海", "1-3年", "职位描述岗位要求：1.根据项目需要完成动画创意和制作；2.可选择使用flash、H5等相关软件来实现，技术不限，掌握动画脚本语言；3.对项目业务需求有良好的理解能力，对图片渲染、视觉效果有一定认识；4.一年以上相关工作经验，热爱新事物，善于创新；5.可全职；也可长期兼职合作，按项目结算。", "上海泛微网络科技股份有限公司", "500-2000人", "成熟型(D轮及以上)", "移动互联网,企业服务", "4.0"
"拉勾", "Flash", "Flash", "8000-10000", "大专", "上海", "1-3年", "职位描述岗位职责：1.负责公司FLASH动画的制作，有交互界面的设计能力；2.能以不同形式独立完成FLASH动画、FLASH网页及视频短片的制作；3.能够把Flash动画，图形和动态程序做到完美结合；4.有一定美术功底可以制作动画过程中可能需要的动画元件以及特效优先；5.完成上级交代的其他工作。任职要求：1.大专及以上学历，2年以上设计制作工作经验；2.能独立完成 flash小游戏的制作及用as 编程实现 flash的酷炫动画效果3.有FLASH动画设计工作经验，精通FLASH、AE等制作软件，熟悉FLASH脚本语言；4.熟悉AS3语言，熟悉Flash体系架构、设计、编程，具备良好的编程习惯；5.较强的沟通与团队协作能力，性格乐观开朗；具有想象力及创造力；6.有幼儿教育培训行业相关工作经历者优先。", "上海市小小地球教育培训有限公司", "150-500人", "成长型(不需要融资)", "教育", "-"
"拉勾", "Flash", "【10月热招】高级Flash开发工程师", "15000-30000", "本科", "深圳", "3-5年", "职位描述【工作职责】：1、 负责web端flash播放器SDK开发；2、 负责flash的RTMFP协议开发；3、 其他flash相关开发工作；【工作要求】：1、 本科及以上学历，计算机相关专业2、 3年以上视频播放器开发经验，精通ActionScript 3.0编辑3、 熟悉常见网络协议，如tcp/udp/http等4、 熟悉RTMFP协议，有openRTMFP Cumulus使用和优化经验者优先；", "深圳市网心科技有限公司", "150-500人", "初创型(未融资)", "移动互联网,企业服务", "4.6"
"拉勾", "Flash", "Flash动画师", "8000-15000", "大专", "佛山", "1-3年", "职位描述动画师 (全职)1、熟练运用flash软件。2、掌握多变的镜头语言。能把无聊的事通过镜头运用搞得很有魔性。3、具有良好的剪辑技术和美术功底，绘画基本功扎实，对色彩、构图、镜头语言有较清晰认识。4、丰富的视觉表达经验，良好的审美和创新能力，思路开阔，善于学习和分析，对新事物有精神病一样的偏执。5、有成熟的作品和案例，面试时麻烦你老顺手带来我们学习一下。6、有责任感、能承受工作压力；工作细致耐心，一工作就“处女座”附身，具有团队合作精神和较高的审美能力。7、接受优秀毕业生。相当温和的提示：本司地址在南海千灯湖，拒绝一切地理盲！投简历请务必附带个人作品。", "佛山锐视野网络科技有限公司", "15-50人", "初创型(不需要融资)", "文化娱乐,移动互联网", "-"
"拉勾", "Flash", "Flash设计师", "3000-5000", "大专", "北京", "应届毕业生", "职位描述爱儿美儿童摄影国际连锁机构在北京13家直营店，全国近千家加盟店，是北京最大的儿童影楼，面试请到总部海淀五路居,(西四环北路137号院北1号院爱儿美摄影创意园，其他直营店请查询爱儿美官方网站，http://www.armi.现视频剪辑6名，如果您有诚心，请电话咨询人力资源部：68158152、13366669283。王超主管（爱儿美公司直招，非诚勿扰！）为什么选择爱儿美公司？加入爱儿美公司的成长感：韩国摄影大师常年住店掌机主拍，登台献艺培训！第八届人像十杰严励老师任公司集团摄影总监!公平公正的晋升制度！在工作中收获快乐！在快乐中工作！岗位职责1、为后期的剪辑制定方案，摄制镜头的编剪、组接，实现导演的创作意图和艺术构思；2、视频编辑：按要求、按脚本，为突出某主题内容为目的剪辑制作、段落删减、增加删减片段、增加LOGO、上字幕、配音、蒙太奇效果、专业调色处理、三维片头定制、制作花絮、视频各个格式转码、电子相册、FLASH等，以及根据自主化要求剪辑制作。公司提供住宿、工作地址：北京市海淀区西四环北路137号院北1号院爱儿美摄影创意园", "北京澳韵杰摄影技术开发有限公司", "2000人以上", "成熟型(不需要融资)", "生活服务,文化娱乐", "-"
"拉勾", "Flash", "页游Flash AS3开发工程师/AS3 程序员", "12000-18000", "大专", "上海", "3-5年", "职位描述岗位职责：1、与团队合作开发基于Flash的游戏；2、编写高效、稳定、安全的代码；3、与运营团队合作，积极高效的提供技术上的支持和实现。任职要求：1、热爱游戏行业，有过多种游戏体验；2、两年以上Flash程序开发经验，或一年以上Flash游戏相关开发经验；3、熟悉ActionScript3.0，熟悉OOP开发，了解socket和http；4、熟悉FlashCS操作和后台数据交换机制；5、了解robotlegs或者pureMVC等MVC框架，如果熟悉mornUI框架就更好。6、工作态度积极，有责任心，很好的沟通能力和团队合作精神，以及强烈的解决问题的意愿。工作地址：上海", "广州菲动软件科技有限公司", "500-2000人", "上市公司", "游戏", "4.3"
"拉勾", "Flash", "flash广告设计师", "5000-10000", "不限", "上海", "不限", "职位描述岗位职责： 1、负责公司游戏的flash、h5及视频广告、游戏创意广告、品牌宣传图文等设计工作； 2、以市场需求为前提，独立高效的完成各类设计工作； 3、关注、发现最新的广告形式，并能灵活的应用于本职工作中。  岗位要求： 1、2年以上广告设计行业、或1年以上游戏广告行业相关设计工作经验； 2、熟练应用各种设计所需的软件（PS/AI/FLASH/AE）及视频编辑软件； 3、有扎实的美术设计功底和良好的创意思维和理解能力，能准确把握需求；4、能根据广告数据进行研究分析，主动寻找问题的解决方法； 5、喜欢游戏、热衷于游戏行业，善于与人沟通，有良好的团队合作精神和责任感。", "上海寻梦信息技术", "150-500人", "成长型(不需要融资)", "游戏", "4.3"
"拉勾", "Flash", "Flash开发工程师", "10000-20000", "本科", "北京", "3-5年", "职位描述岗位职责：1. 负责War Z页游版的开发；2. 负责facebook平台页游的维护；3. 负责和手机版内容同步更新；任职要求：1. 2年以上Flash开发经验；2. 熟悉HTML，HTTP, WEB SOCKET3. 熟悉DNS，CDN等网络信息", "北京龙创悦动网络科技有限公司", "50-150人", "初创型(天使轮)", "移动互联网,游戏", "3.7"
"拉勾", "Flash", "Flash设计师", "6000-8000", "不限", "北京", "1-3年", "职位描述岗位职责 1.参与冷兔动画项目的制作；2.独立完成冷兔角色表情制作；3.参与创作讨论，提供创意思路。任职要求 1.一年以上动画相关工作经验；2.至少熟悉并完全掌握1种市场主流的动画制作软件；3.拥有独立制作动画短片的能力；4.镜头感强，对于动画分镜有较深入的理解和把控能力；5.善于沟通，有责任心，具备创新精神和团队协作精神，有一定的抗压能力；", "北京水寒文化传播有限公司", "15-50人", "初创型(未融资)", "移动互联网", "-"
"拉勾", "Flash", "WX-Flash音视频开发工程师", "18000-35000", "本科", "北京", "3-5年", "职位描述岗位职责：1.负责Flash直播播放器以及相关的设计，开发与优化；2.负责HTML5播放器开发和优化以及各浏览器兼容；岗位要求：1.精通Flash Action Script3.0，熟悉AIR开发环境；2.熟悉AS网络编程，熟悉AS3与服务端的通讯与交互，熟悉AS3的资源管理；3.有过2年以上Flash研发经验，开发过player相关的项目的优先考虑；4.了解rtmfp协议使用的优先考虑5.了解web前端开发技术，理解html/css，熟悉JavaScript的优先；", "深圳市迅雷网络技术有限公司", "500-2000人", "上市公司", "移动互联网", "4.1"
"拉勾", "Flash", "Flash设计师（实习）", "3000-4000", "不限", "北京", "不限", "职位描述职位描述：1、了解公司品牌产品网站的设计风格及发展方向；2、协助完成公司网页平台及相关游戏产品网页的创意设计及维护；3、协助完成对外宣传的平面设计工作，包括游戏开服图片、点击图片等；4、协助完成对外宣传的产品FLASH网络广告和视频宣传的创意设计，包括游戏产品推广弹窗、注册海报等。任职要求：1、美术设计相关专业或有相关特长者优先；2、掌握FLASH和AE（Adobe After Effects）设计者优先；3、热爱游戏美术相关设计，乐于创新，有较高的审美能力；4、工作认真负责，踏实敬业，有良好的学习合作精神；5、提交简历时，请附本人作品。", "苏州灵趣信息科技有限公司", "50-150人", "上市公司", "游戏", "4.3"
"拉勾", "Flash", "Flash", "15000-25000", "本科", "北京", "1-3年", "职位描述职责：  根据产品和设计的要求开发Flash广告形式  保证开发质量，修改测试问题  要求：  1、3年以上ActionScript3开发经验；2、熟悉flash cc，flash builder开发环境；3、熟悉Flash体系架构；4、具有一定网络编程经验，熟悉Flash的网络编程方法；5、有广告经验者优先考虑；6、富有责任心，工作积极，有进去心", "美信网络技术有限公司", "500-2000人", "成熟型(不需要融资)", "社交网络,电子商务", "4.4"
"拉勾", "Flash", "Flash", "15000-20000", "不限", "上海", "3-5年", "职位描述工作职责：负责HTML5游戏的开发工作；解决各种浏览器设备和移动设备的适配以及兼容性问题；有线上维护经验优先；岗位要求：对游戏开发充满兴趣，有较强的沟通和学习能力；具备一定的JS开发功底，了解HTML5的 Canvas，熟悉WebGL更佳；熟悉白鹭、Cocos2d-x等至少一款游戏客户端引擎；有自我激励和良好的团队协作能力，有能力在承担较大工作压力同时独立完成工作；熟悉AS3技术以及有iOS或Android完整的App或页游发布周期经验者优先；", "上海交叉点信息科技有限公司", "50-150人", "成长型(A轮)", "移动互联网,游戏", "-"
"拉勾", "Flash", "Flash", "15000-30000", "大专", "深圳", "3-5年", "职位描述1、大专及以上学历；2、3年以上FlashActionScript3项目开发经验；3、熟悉ActionScript3编码，能用熟练使用AS3开发Flash组件或模块；4、熟悉ActionScript3UI界面开发，熟悉ActionScript3与后台Server之间的通讯与交互(比如Socket)；5、熟悉Web互联网开发，熟悉javascript+Div+CSS+白鹭引擎开发者先。6、有过多人合作项目的开发，负责过一些模块的设计和编写；7、拥有良好的编码风格和面向对象的编程思想，熟悉设计模式。", "深圳市小桶科技有限公司", "少于15人", "初创型(天使轮)", "移动互联网,游戏", "5.0"
"拉勾", "Flash", "flash美术设计师", "5000-8000", "大专", "广州", "不限", "职位描述职位职责：1.负责应用开发过程中 Flash 部分的美术工作(动作和特效）2.根据策划方案绘制原画场景或角色等。任职要求：1.动画或相关美术专业毕业。2.绘画功底好，色彩感和审美能力强3.精通FLASH、PS等绘图软件4.熟练FLAHS动画制作流程，动作感强，能很好的理解动作原理", "广州市九浚信息技术有限公司", "15-50人", "初创型(未融资)", "移动互联网,广告营销", "4.6"
"拉勾", "Flash", "Flash AS3高级客户端开发工程师", "10000-20000", "大专", "上海", "1-3年", "职位描述职位描述:1、负责游戏前端的开发和维护;2、和服务器端研讨技术实现方案，制定服务数据接口;3、配合策划,美术等各部门工作，保证游戏开发的正常进行。岗位要求：1、熟练掌握ActionScript 3语言；2、了解面向对象思想和设计模式；3、具有团队合作精神，强烈的责任心、创业精神；4、有C++/Java/PHP开发经验有意转Flash方向者亦可；5、熟悉Flash Stage3D或者CEGUI者优先。", "上海极光互动网络科技有限公司", "50-150人", "成长型(不需要融资)", "游戏", "-"
"拉勾", "Flash", "Flash广告设计师", "7000-13000", "大专", "北京", "1-3年", "职位描述职位描述：1、了解公司品牌产品网站的设计风格及发展方向；2、把握品牌产品的核心价值与网站界面整体设计的相互关系；3、负责公司相关产品的制作及创意设计，包括公司网页平台及相关游戏产品网页；4、负责对外宣传的平面设计工作，包括游戏开服图片等的创意设计；5、负责对外宣传的产品FLASH网络广告和视频宣传的创意设计，包括游戏产品推广弹窗和点击图片、注册海报等。任职要求：1、有丰富的FLASH广告设计工作经验，熟练平面设计及动画设计等相关工具的使用；2、掌握AE（Adobe After Effects）设计者优先；3、有扎实的美术功底、良好的创意思维和审美能力，能及时把握用户需求；4、工作认真负责，踏实敬业，有良好的合作精神；5、1年以上网页设计及平面设计工作经验优先；6、应聘时请务必提供个人作品。", "苏州灵趣信息科技有限公司", "50-150人", "上市公司", "游戏", "4.3"
"拉勾", "Flash", "白鹭 /AS3 /Flash 高级开发", "15000-25000", "大专", "深圳", "3-5年", "职位描述岗位职责1、 根据产品设计文档和视觉文件，开发手机网页游戏；2、 负责手机网页游戏兼容性适配和性能优化；岗位要求1、至少负责或主要参与一个完整H5游戏或页游项目的客户端研发经验；2、熟悉TypeScript，Javascript，熟悉客户端界面渲染原理，熟悉H5常用API（或熟悉Flash，精通ActionScript3编程，熟悉AS3的核心，图形，集合，网络和UI编程）；3、使用Egret引擎，会使用Egret Wing等开发工具者优先；4、熟悉和后台服务器之间的websocket数据通讯。5、有接入渠道SDK经验者优先6、工作积极主动、责任心强、工作踏实严谨；", "深圳市小桶科技有限公司", "少于15人", "初创型(天使轮)", "移动互联网,游戏", "5.0"
"拉勾", "Flash", "Flash as3开发工程师", "8000-10000", "大专", "北京", "1-3年", "职位描述岗位职责:1、负责游戏客户端的开发；2、使用ActionScript3.0语言开发，代码实现与调试。任职要求:1、有一年以上网页游戏或手机游戏开发经验；2、精通as3客户端开发；3、拥有良好的编码习惯和面向对象的编程思想，能独立进行as3项目开发；4、有较强的学习能力、表达能力和理解能力；", "北京文脉互动科技有限公司", "50-150人", "成长型(A轮)", "移动互联网,游戏", "4.6"
"拉勾", "Flash", "Flash动画师", "2000-4000", "不限", "北京", "不限", "职位描述岗位职责:1.熟悉Flash二维无纸动画的制作过程,有很强的实操能力, 熟练掌握动画运动规律，熟练使用手绘板，能进行逐帧动画绘制的动画角色制作。2.精通FLASH及PS等相关二维动画制作软件。对动画角色造型和人物结构分色线有深刻的理解。3.有扎实的动画造型功底，能够根据动作草稿正确的修出线条干净利落并且造型准确的原画。4.有良好的动画理念，可以理解编剧的意图并能发挥自己的风格。对造型、透视和色彩感觉良好，较好的对分镜理解力。5.有良好的镜头感、动作创意、动作节奏感。6.能独立完成flash动画制作，驾驭各种风格动画制作。任职资格:1.热爱动漫、学习能力强、对自己的作品要有信心和想法。2.大专以上学历,FLASH动画专业,有工作经验者优先。3熟练运用、Flash、Photoshop.等常用相关软件。4.要有较强的理解能力、性格开朗、工作认真、有责任心、思维敏捷、踏实肯干、细心、有耐心,富有团队协作精神。5.具有良好的美术基础，具有较强的审美和创意构思设计能力,整体布局能力及色彩感要强,能清楚地表达设计理念。6.简历及作品请发至邮箱。", "北京漫布星球文化传媒有限公司", "15-50人", "初创型(未融资)", "文化娱乐", "2.7"
"拉勾", "Flash", "html5/ Flash技术开发高级工程师", "10000-20000", "本科", "北京", "1-3年", "职位描述1、负责视频播放器的开发与维护；2、负责视频弹幕插件以及h5播放器的开发与维护；3、根据产品人员需求与美工以及项目相关同事进行项目开发。职位要求：1、统招本科2、要求三年或以上相关工作经验；有网站公司经历优先。3、要求熟悉HTML5视频播放器相关知识，能够独立维护与开发HTML5播放器相关的js代码；4、要求js与as3中熟练运用json,xml格式数据，熟悉socket与后台通信方式；5、熟练使用Flex Builder/Flash 开发环境；6、熟悉前端常用设计模式，如:MVC;Robotlegs；7、英文阅读能力好的优先录取；8、人品正直诚实，能够独立承受工作压力。", "深圳云聚汇数码有限公司", "50-150人", "成长型(A轮)", "移动互联网", "4.0"
"拉勾", "Flash", "Flash开发工程师（校招）", "10000-20000", "本科", "杭州", "应届毕业生", "职位描述描述：参与酷家乐Flash工具软件（类CAD结构化编辑软件系列）的开发和维护。职责：1. 负责工具软件的数据结构设计实现和维护；2. 负责工具软件的结构相关的算法实现和优化；3. 负责工具软件的新功能开发，以及新工具软件开发。要求:1. 至少精通一门面向对象编程语言；2. 数学功底扎实，精通线性代数和立体几何；3. 熟悉常用算法和数据结构。优先：1. 精通MVC框架者优先；2. 有ActionScript3开发经验者优先3. 有Java语言开发经验者优先；", "杭州群核信息技术有限公司", "150-500人", "成长型(B轮)", "移动互联网", "4.1"
"拉勾", "Flash", "插画/FLASH/H5", "8000-10000", "本科", "上海", "1-3年", "职位描述如果你画一手好插画；如果你做一手好FLASH；如果你编一手好程序(H5)；如果你拍/剪一手好视频；请把简历扔过来!", "上海大来网络科技有限公司", "少于15人", "初创型(天使轮)", "文化娱乐,社交网络", "-"
"拉勾", "Flash", "AS3/Html5游戏前端工程师/Flash工程师", "8000-15000", "本科", "上海", "1-3年", "职位描述1、 利用Layabox和Flash等HTML5相关技术实现各类移动端平台游戏研发；2、 根据产品需求，分析并给出合理的页面前端结构解决方案；3、 持续优化产品性能，游戏逻辑和用户体验；4、 完成相关开发过程中的相关技术文档编写。岗位要求：0、熟悉各种棋牌游戏玩法，至少精通一种；1、 至少一年以上HTML5游戏开发经验，熟悉常用游戏算法，思维敏捷；2、 精通AS3(Actionscript 3) 或 TypeScript，有AS开发经验者优先；3、 熟悉Layabox游戏引擎（请投递简历前自行百度）；4、 熟悉各种浏览器的兼容性调试；5、 了解基础网络通讯协议原理和机制，对Socket应用有实际开发经验；6、 对棋牌游戏感兴趣，具备手机或者网页游戏开发经验者优先。", "上海顶势网络科技有限公司", "50-150人", "初创型(未融资)", "游戏", "4.0"
"拉勾", "Flash", "AS3/Html5游戏前端工程师/Flash工程师", "8000-15000", "本科", "上海", "1-3年", "职位描述1、 利用Layabox和Flash等HTML5相关技术实现各类移动端平台游戏研发；2、 根据产品需求，分析并给出合理的页面前端结构解决方案；3、 持续优化产品性能，游戏逻辑和用户体验；4、 完成相关开发过程中的相关技术文档编写。岗位要求：0、熟悉各种棋牌游戏玩法，至少精通一种；1、 至少一年以上HTML5游戏开发经验，熟悉常用游戏算法，思维敏捷；2、 精通AS3(Actionscript 3) 或 TypeScript，有AS开发经验者优先；3、 熟悉Layabox游戏引擎（请投递简历前自行百度）；4、 熟悉各种浏览器的兼容性调试；5、 了解基础网络通讯协议原理和机制，对Socket应用有实际开发经验；6、 对棋牌游戏感兴趣，具备手机或者网页游戏开发经验者优先。", "上海实牛信息技术服务有限公司", "15-50人", "初创型(不需要融资)", "游戏,移动互联网", "-"
"拉勾", "Flash", "Flash设计师", "8000-12000", "本科", "上海", "1-3年", "职位描述1.能够熟练设计flash动画课件，有相关从业经验；2.熟练操作相关平面软件（llustrator、Photoshop等）；3.具有较强的平面视觉表现能力，色彩感觉好；4.具备良好的沟通技巧和理解能力；细心谨慎；5.能够承受一定工作压力，具有团队合作精神。", "上海悠学信息科技有限公司", "15-50人", "初创型(不需要融资)", "企业服务,教育", "4.5"
