"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "COCOS2D-X", "cocos2d-x手游开发工程师", "6001-8000", "不限", "石家庄", "", " 岗位职责:      1、掌握基于cocos2d-x引擎的游戏开发模式；      2、快速学习能力，工作积极主动，性格坦率；      3、有良好的沟通能力，团队合作精神，对自己的工作具有责任心；      4、对游戏开发具有兴趣和热情，有主动改善和优化产品的意愿；             任职...", "石家庄卡古科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "COCOS2D-X", "cocos2d-x手游开发工程师", "6001-8000", "不限", "石家庄", "", " 岗位职责:      1、掌握基于cocos2d-x引擎的游戏开发模式；      2、快速学习能力，工作积极主动，性格坦率；      3、有良好的沟通能力，团队合作精神，对自己的工作具有责任心；      4、对游戏开发具有兴趣和热情，有主动改善和优化产品的意愿；             任职...", "石家庄卡古科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "12"
"智联", "COCOS2D-X", "cocos2d-x手游开发工程师", "6001-8000", "不限", "石家庄", "", " 岗位职责:      1、掌握基于cocos2d-x引擎的游戏开发模式；      2、快速学习能力，工作积极主动，性格坦率；      3、有良好的沟通能力，团队合作精神，对自己的工作具有责任心；      4、对游戏开发具有兴趣和热情，有主动改善和优化产品的意愿；             任职...", "石家庄卡古科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "4"
"智联", "COCOS2D-X", "cocos2d-x客户端主程", "20001-30000", "博士", "北京", "", " 岗位职责：  1、负责游戏功能的研发； 2、负责已上线产品的更新及技术支持； 3、根据项目需求提出技术上可实施方案或建议； 4、项目开发中的难点攻关和核心技术的选型。  任职要求： 1、本科及以上学历，5年以上工作经历； 2、熟练掌握cocos2dx开发流程，熟练掌握c++，lua等开发语言； 3...", "天津智子网络科技有限公司北京分公司", "20-99人", "民营", "计算机软件,互联网", "", "11"
"智联", "COCOS2D-X", "手游cocos2d-x主程", "面议", "大专", "广州 - 天河区", "3-5年", " 1、熟悉C++/lua，对C/C++有比较透彻的理解和扎实的基本功，对C11的变化有所跟进，熟练掌握面向对象编程、函数式编程的思路；                       2、熟悉cocos2Dx，有3年以上开发经验，2年以上核心程序或主程经验；        3、掌握shader编写；  ...", "广州风谷娱乐有限公司", "20-99人", "民营", "环保    ", "", "15"
"智联", "COCOS2D-X", "Cocos2d-x程序", "8000-12000", "大专", "上海 - 杨浦区", "1-3年", " 岗位要求： 1、大专及以上学历，计算机或相关专业，2年以上游戏行业从业经验； 2、精通C/C++，2年以上C/C++相关编程经验，对面向对象设计开发有深入的理解； 3、1年以上cocos2d-x引擎开发经验，熟悉手机游戏开发流程； 4、熟悉开发游戏相关工具； 5、具备良好的沟通能力和表达能力，有团...", "上海逸趣网络科技有限公司", "20-99人", "合资", "计算机软件,互联网", "", "7"
"智联", "COCOS2D-X", "cocos2d-x开发工程师", "10001-15000", "大专", "上海", "1-3年", " 岗位职责：  1.基于Cocos2d-X游戏引擎的手机游戏开发，根据策划人员提出的需求，进行游戏的完善及修改；  2.使用lua在Cocos2d-X游戏客户端应用逻辑的编写；  3.有良好的沟通能力，能与UI和策划人员深入沟通，理解功能需求。      任职要求：  1.大学本科毕业，主修计算机科...", "微屏软件科技(上海)有限公司", "20-99人", "民营", "计算机软件,互联网", "", "2"
"智联", "COCOS2D-X", "cocos2d-x工程师", "8001-10000", "大专", "武汉 - 洪山区", "", " 岗位职责：  1、开发手机游戏的客户端;  2、负责游戏客户端相关逻辑；  3. 负责游戏的前端与后台通信。    任职要求：  1、了解cocos2d-x引擎架构设计，具备阅读源码能力，具有较强的思维能力；  2、熟悉游戏中常用数据结构和算法，精通面向对象编程思想，熟悉C++,精通lua脚本语言...", "武汉大风兄弟网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "7"
"智联", "COCOS2D-X", "cocos2d-x手游前端主程", "20001-30000", "本科", "北京 - 海淀区", "3-5年", " 岗位职责： 1. 独立开发游戏的相关功能模块；  2. 游戏客户端的性能优化工作；  3. 开发游戏周边相关工具； 4. 能够主导游戏核心架构的设计、开发以及优化。  任职资格： 1.精通C/C++，熟悉使用Lua语言或者js 编程， 2.具有4年以上的手机游戏开发经验，担任2年以上的主程； 3....", "恒悦互动(北京)科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "COCOS2D-X", "Cocos2d-x客户端工程师", "6001-8000", "大专", "天津 - 南开区", "", " 岗位职责：  1、负责Cocos2d-x手机游戏客户端研发  2、负责编写C++、Lua、JS等脚本  3、负责游戏上线平台对接及相关SDK接入   任职要求：  1、熟悉iOS、Android平台上的游戏开发  2、熟悉Cocos2d-x引擎、lua或js脚本、Cocos相关开发工具  3、熟悉...", "天津卓越互娱科技有限公司", "500-999人", "民营", "计算机软件,互联网", "", "11"
"智联", "COCOS2D-X", "COCOS2D-X", "15001-20000", "大专", "深圳", "", " 工作职责： 使用Cocos2d-x开发手机游戏 开发并维护多国语言版本 使用脚本开发并优化各类开发、构建工具  工作要求： 本科及以上学历 熟练使用C++语言 熟悉lua或python脚本语言 对游戏开发充满热情，能够与他人良好配合、协作 态度认真、严谨，责任心强", "深圳才易宝技术有限公司", "100-499人", "民营", "教育/培训/院校    ", "", "9"
"智联", "COCOS2D-X", "Cocos2d-X游戏开发工程师", "10001-15000", "本科", "上海 - 浦东新区", "1-3年", " 岗位职责：  1.基于Cocos2d-X游戏引擎的手机游戏开发，根据策划人员提出的需求，进行游戏的完善及修改；  2.使用lua在Cocos2d-X游戏客户端应用逻辑的编写；  3.有良好的沟通能力，能与UI和策划人员深入沟通，理解功能需求。        任职要求：  1.大学本科毕业，主修计算...", "微屏软件科技(上海)有限公司", "20-99人", "民营", "计算机软件,互联网", "", "3"
"智联", "COCOS2D-X", "cocos2d-x高级开发工程师", "15001-20000", "本科", "北京", "3-5年", " 职位描述  1. 负责手游客户端整体的架构设计以及核心模块的开发。  2. 负责手游客户端的性能调优。  3. 跟策划以及美术接口沟通。  4. 与团队协作解决技术难题，为产品设计提供技术评估。        职位要求  1. 3年以上的手机游戏开发经验。  2. 独立完成过上线项目的客户端架构，...", "深圳市奇倍翔科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "7"
"智联", "COCOS2D-X", "cocos2d-x开发工程师", "15001-20000", "本科", "苏州", "3-5年", " 职位描述  1. 负责手游客户端整体的架构设计以及核心模块的开发。  2. 负责手游客户端的性能调优。  3. 跟策划以及美术接口沟通。  4. 与团队协作解决技术难题，为产品设计提供技术评估。        职位要求  1. 3年以上的手机游戏开发经验。  2. 独立完成过上线项目的客户端架构，...", "深圳市奇倍翔科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "COCOS2D-X", "IOS/Cocos2d-x手游开发工程师（接受实习生）", "4001-6000", "不限", "南京", "", " 快速求职通道-----请点击屏幕右下方“联系人”位置，公司在线人事随时等待为您登记,或直接加55159643详细咨询，或直接骚扰电话02585996720转接人力资源部，我们waiting你！   中软国际成立于2000年，为香港主板上市公司。与国内知名it企业阿里巴巴、华为、IBM、中国移动、雅...", "中软国际科技有限公司南京分公司", "10000人以上", "上市公司", "计算机软件,互联网", "", "4"
"智联", "COCOS2D-X", "Cocos2d-X研发工程师", "10001-15000", "本科", "上海 - 浦东新区", "1-3年", " 岗位职责：  1.基于Cocos2d-X游戏引擎的手机游戏开发，根据策划人员提出的需求，进行游戏的完善及修改；  2.使用lua在Cocos2d-X游戏客户端应用逻辑的编写；  3.有良好的沟通能力，能与UI和策划人员深入沟通，理解功能需求。        任职要求：  1.大学本科毕业，主修计算...", "微屏软件科技(上海)有限公司", "20-99人", "民营", "计算机软件,互联网", "", "2"
"智联", "COCOS2D-X", "Cocos2d-x程序员", "15001-20000", "大专", "深圳 - 南山区", "1-3年", " 岗位职责：  1.负责移动终端游戏的设计和开发；  2.独立完成所分配的开发任务,同时能够根据开发流程要求完成相应文档；  3.研究新技术，为产品的设计和研发提供支持。     任职要求：  1.大专以上学历，计算机相关专业，熟悉数据结构及常用算法；  2 扎实的C++基础，熟悉面向对象的设计与开...", "深圳市猫推科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "COCOS2D-X", "资深Cocos2d-x 开发工程师", "10001-15000", "大专", "北京", "3-5年", " 岗位职责：  - 熟练使用Cocos2d-x、C++ 和 Lua进行iOS/Android上的手机游戏开发  - 与美术、UI、服务器端程序配合、按时保证质量完成版本  - 游戏玩法逻辑开发，各个UI逻辑开发  - 游戏画面表现，各种效果渲染  - 参与改进产品稳定性，优化产品的性能，负责方案升级...", "恒悦互动(北京)科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "9"
"智联", "COCOS2D-X", "cocos2d-x高级开发工程师", "15001-20000", "本科", "深圳", "3-5年", " 职位描述  1. 负责手游客户端整体的架构设计以及核心模块的开发。  2. 负责手游客户端的性能调优。  3. 跟策划以及美术接口沟通。  4. 与团队协作解决技术难题，为产品设计提供技术评估。        职位要求  1. 3年以上的手机游戏开发经验。  2. 独立完成过上线项目的客户端架构，...", "深圳市奇倍翔科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "10"
"智联", "COCOS2D-X", "Cocos2d-X前端开发工程师", "10001-15000", "本科", "深圳", "1-3年", " 岗位职责：  1.负责Cocos2d-X以及C++游戏客户端应用逻辑的编写；  2.与项目组美术/策划人员深入沟通，准确实现开发需求；  3.能够和后台工程师配合，实现前端和服务程序的数据交换功能；  4.与测试人员配合，了解并解决产品中存在的问题，对产品细节能有很好的把握。     任职要求： ...", "深圳扑雷猫网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "14"
"智联", "COCOS2D-X", "cocos2d-X", "8001-10000", "本科", "成都 - 武侯区", "1-3年", " 岗位职责：  1.客户端框架的设计和核心功能的实现，能独立设计开发各类游戏模块。  2.优质的编码和自我测试能力，对客户端的稳定性、扩展性负责。     任职资格：  1.熟悉C/C++，Lua语言，1年以上Cocos2dx+Lua框架开发经验。  2.熟练掌握cocos2dx跨平台（ios, a...", "成都星艺互动网络科技有限公司", "20-99人", "股份制企业", "计算机软件,互联网", "", "6"
"智联", "COCOS2D-X", "cocos2d-x客户端开发", "6001-8000", "不限", "北京", "1-3年", " 岗位职责：     1.负责基于手机平台的手机游戏客户端开发；  2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；     任职要求：  1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象  2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理  3.至少2款...", "唐山追梦科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "6"
"智联", "COCOS2D-X", "Cocos2d-X开发工程师（C++）", "6000-10000", "大专", "成都 - 高新区", "", " 【职位描述】  从事Android/iOS平台游戏的设计与开发    【任职要求】  1. 良好的计算机基础，熟悉基本的数据结构和算法  2. 良好的编程功底，精通C++语言，熟悉Linux系统优先考虑  3. 具备Android/IOS开发经验者优先考虑，具备游戏开发经验者优先考虑  4. 英语...", "成都卓杭网络科技股份有限公司", "20-99人", "股份制企业", "计算机软件,互联网", "", "7"
"智联", "COCOS2D-X", "cocos2d-x游戏开发（棋牌类）", "15001-20000", "不限", "北京", "1-3年", " 岗位职责：  1.负责客户端框架搭建、重构; 2.客户端代码优化、模块整合; 3.负责参与配合项目组所需要的技术开发工作；  任职要求：  1.一年以上游戏客户端开发经验，精通cocos2d。 2.精通C++、算法、脚本; 3.富有团队协作精神，良好的沟通能力； 4.逻辑清晰，有良好的编程基础，注...", "唐山追梦科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "11"
"智联", "COCOS2D-X", "客户端手游程序员cocos2d-x", "4001-6000", "大专", "福州 - 鼓楼区", "1-3年", " 岗位描述： 1.根据游戏策划需求，独立设计开发相应的游戏模块 2. 客户端程序员需要熟悉Cocos2d-X开发及LUA程序开发 岗位需求：  1.大专及以上学历。 2.熟悉LUA编程，熟悉Cocos2d-X开发。 3.有高度的责任心，有良好的团队协作意识和学习能力及钻研精神", "福州森蓝网络科技有限公司", "20人以下", "民营", "计算机软件,互联网", "", "7"
"智联", "COCOS2D-X", "Cocos2d-x开发工程师", "8001-10000", "本科", "杭州 - 西湖区", "1-3年", " 任职条件： 1、本科及以上学历，1年以上移动端游戏开发经验  2、有深厚的C/C++,Lua编程基础，精通cocos2d-x引擎开发，能够独立完成移动端游戏开发；  3、具备已上架游戏产品开发经验，有休闲类游戏开发经验优先；  4、熟悉移动端各类游戏，了解游戏玩家心理、操作习惯等。", "杭州开启网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "8"
"智联", "COCOS2D-X", "cocos2d-x工程师", "6001-8000", "本科", "郑州", "1-3年", " 岗位职责：   1、基于cocos2dx开发手游客户端框架；     2、作整个架构的设计，并实现相关的工具、类库；     3、提供关键问题的解决方案。       任职要求：  1、计算机相关专业本科以上学历，至少2年以上端游或手游经验；   2、熟悉cocos2dx加脚本的开发模式，熟悉io...", "郑州百易科技有限公司", "20-99人", "股份制企业", "计算机软件,互联网", "", "13"
"智联", "COCOS2D-X", "cocos2d-x工程师", "8000-15000", "不限", "广州", "", " 岗位职责： 1. 独立开发游戏的相关功能模块；  2. 游戏客户端的性能优化工作；  3. 开发游戏周边相关工具；  4. 最好能够主导游戏核心架构的设计、开发；  岗位要求： 1.精通cocos2d-x编程，具有1年以上的手机游戏开发经验；                2.熟悉openglES...", "广州星晋网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "9"
"智联", "COCOS2D-X", "Cocos2d-X开发工程师", "4001-6000", "大专", "上海", "", " 岗位职责：     1.基于Cocos2d-X游戏引擎的手机游戏开发， 与项目制作人、项目策划沟通需求，进行游戏的完善及修改；     2.用lua在Cocos2d-X游戏客户端应用逻辑的编写；   3.各游戏系统功能的开发和实现；  4.开发辅助工具、平台等的开发和实现；  5.有良好的沟通能力...", "上海乌图网络科技有限公司", "20人以下", "民营", "计算机软件,互联网", "", "3"
"智联", "COCOS2D-X", "Cocos2d-x客户端程序", "15001-20000", "大专", "北京", "1-3年", " 岗位职责：  1.负责cocos2d-x手机游戏客户端开发  2.编写C++代码和lua脚本  3、负责网络通信模块   任职要求：  1.2年以上手游开发经验；  2.熟悉cocos2d-x引擎、lua脚本、cocosIDE、cocostudido工具  3.了解spine动画  4.有coco...", "北京乐动卓越科技有限公司", "500-999人", "民营", "计算机软件,互联网", "", "12"
"智联", "COCOS2D-X", "手游cocos2d-x开发工程师（lua)", "6001-8000", "大专", "上海", "1-3年", " 岗位职责： 1.基于Cocos2d-X游戏引擎的手机游戏开发， 与项目制作人、项目策划沟通需求，进行游戏的完善及修改； 2.用lua在Cocos2d-X游戏客户端应用逻辑的编写； 3.各游戏系统功能的开发和实现； 4.开发辅助工具、平台等的开发和实现； 5.有良好的沟通能力，能与UI和策划人员深入...", "上海乌图网络科技有限公司", "20人以下", "民营", "计算机软件,互联网", "", "6"
"智联", "COCOS2D-X", "cocos2d-x客户端开发", "6001-8000", "不限", "承德", "1-3年", " 岗位职责：     1.负责基于手机平台的手机游戏客户端开发；  2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；     任职要求：  1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象  2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理  3.至少2款...", "唐山追梦科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "14"
"智联", "COCOS2D-X", "cocos2d-x客户端程序", "8000-12000", "本科", "广州 - 天河区", "1-3年", " 岗位职责： 1.负责手游客户端功能开发及相关工具开发； 2.与项目组美术/策划人员深入沟通，准确实现开发需求。     岗位要求： 1.计算机相关专业，本科以上学历，2年相关经验； 2.熟悉cocos2d-x 3.0及以上，能熟练使用lua脚本，熟悉lua/c++绑定者、有完整大型网络手游客户端开...", "武汉手盟网络科技有限公司广州分公司", "100-499人", "民营", "计算机软件,互联网", "", "15"
"智联", "COCOS2D-X", "Cocos2d-x开发工程师实习生", "4000-5000", "不限", "上海", "", " 岗位职责：  1.基于Cocos2d-X游戏引擎的手机游戏开发， 与项目制作人、项目策划沟通需求，进行游戏的完善及修改；   2.用lua在Cocos2d-X游戏客户端应用逻辑的编写；   3.各游戏系统功能的开发和实现；  4.开发辅助工具、平台等的开发和实现；  5.有良好的沟通能力，能与UI...", "上海乌图网络科技有限公司", "20人以下", "民营", "计算机软件,互联网", "", "14"
"智联", "COCOS2D-X", "cocos2d-X高级开发工程师", "6000-12000", "大专", "长春", "1-3年", " 岗位职责：  1、使用COCOS2D-X开发基于IOS/安卓平台的手机游戏，按时按质完成个人分配任务。  2、使用lua开发游戏逻辑，负责游戏核心系统开发。  3、负责客户端架构的设计和优化，有独当一面解决技能难题的能力。  4、使用cocos2d-X开发棋牌类手机游戏；  5、负责cocos2d...", "吉林省江山猎头公司", "20-99人", "民营", "计算机软件    ", "", "11"
"智联", "COCOS2D-X", "cocos2d-x客户端开发", "6001-8000", "不限", "石家庄", "1-3年", " 岗位职责：     1.负责基于手机平台的手机游戏客户端开发；  2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；     任职要求：  1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象  2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理  3.至少2款...", "唐山追梦科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "12"
"智联", "COCOS2D-X", "cocos2d-X高级开发工程师", "8001-10000", "不限", "厦门", "", " 职位描述：  1.使用cocos2d-X开发棋牌类手机游戏；  2.负责cocos2d-X各种平台的移植、打包、发布。     任职要求:  1. 热爱游戏事业，对移动互联网行业感兴趣，工作态度认真严谨，具有良好的沟通能力、高度责任感和团队合作精神。  2. 扎实的C++语言基础，三年及以上的C+...", "家乡互动(厦门)网络科技有限公司", "20-99人", "股份制企业", "计算机软件,互联网", "", "1"
"智联", "COCOS2D-X", "Cocos2d-x开发工程师（高级）", "15001-20000", "本科", "杭州 - 西湖区", "", " 岗位描述： 1、负责Cocos2d-x手机游戏的开发和统筹； 2、解决手游开发过程中的各种疑难问题； 3、负责手游游戏架构的设计与开发。     任职条件： 1、本科及以上学历，3年以上移动端游戏开发经验； 2、有深厚的C/C++,Lua编程基础，精通Cocos2d-x引擎开发，能够独立完成移动端...", "杭州开启网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "6"
"智联", "COCOS2D-X", "cocos2d-x 手游工程师", "8000-15000", "不限", "武汉 - 洪山区", "1-3年", " 职位描述：  1. 负责棋牌游戏逻辑功能开发和平台接入等工作。  2. 根据策划需求，负责游戏客户端设计与开发，能在ios 和 android 平台上进行跨越移植。     任职要求：  1. 精通C++语言编码，熟练使用cocos2d-x 3.x引擎和控件  2. 熟悉使用VS2013，Ecli...", "湖北华旺达信息技术有限公司", "20-99人", "民营", "专业服务(咨询、人力资源、财会)    ", "", "3"
"智联", "COCOS2D-X", "招聘Cocos2d-x开发工程师（10k-15k，工作地点在湖南省郴州市）", "10001-15000", "大专", "武汉", "1-3年", " 招聘Cocos2d-x开发工程师（10-15k，工作地点在湖南省郴州市）  岗位职责：Cocos2d-x手游项目  任职资格：Cocos2d-x客户端程序  1.专科以上学历，计算机、软件相关专业毕业，五年以上工作经验；  2.精通Cocos2d-x开发、c++语言；  3.熟悉网络编程、andr...", "郴州七乐网络有限公司", "20人以下", "民营", "外包服务    ", "", "14"
"智联", "COCOS2D-X", "cocos2d-x客户端开发", "8000-16000", "不限", "北京", "", " 岗位职责：  1. 基于cocos2d-x引擎进行游戏功能的设计和开发；  2. 游戏引擎的功能完善、效率优化等开发；  3. 游戏编辑工具的设计开发；  4. 开发文档的编撰与整理；  5. 与策划、美术等协同工作，提高游戏品质。     任职资格：  1. 统招本科或以上学历，热爱游戏，致力于...", "北京九天互动软件有限公司", "20-99人", "民营", "计算机软件", "", "10"
"智联", "COCOS2D-X", "cocos2d-x客户端开发", "6001-8000", "不限", "保定", "1-3年", " 岗位职责：     1.负责基于手机平台的手机游戏客户端开发；  2.根据需求，独立设计开发相应的游戏功能模块与便捷开发工具；     任职要求：  1.熟悉c++语言，有良好的数据结构和算法基础，熟悉面向对象  2.熟悉Cocos2d-x引擎以及Cocos2d-x各种图形处理原理  3.至少2款...", "唐山追梦科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "8"
"智联", "COCOS2D-X", "湖南省郴州市招聘Cocos2d-x开发工程师（10k-15k）", "10000-15000", "大专", "郴州", "3-5年", " 岗位职责：Cocos2d-x手游项目  任职资格：Cocos2d-x客户端程序  1.专科以上学历，计算机、软件相关专业毕业，三年以上相关工作经验；  2.精通Cocos2d-x开发、c++语言；  3.熟悉网络编程、android、IOS平台接入；  4.熟悉常用数据结构及算法；  5.有较好的...", "郴州七乐网络有限公司", "20人以下", "民营", "外包服务    ", "", "15"
